"","Gene","Subset","Contrast","log2FC","Pr(>|t|)","FDR"
"High...Low.12870","ZBTB17","Glioma","High - Low",0.174258535538567,0.51437865551149,0.605719485346318
"High...Low.12871","ZBTB20","Glioma","High - Low",1.57011594634595,0.00212691487566787,0.0113533727606992
"High...Low.12872","ZBTB25","Glioma","High - Low",1.82914892464367,0.000450736804438662,0.00459845030921377
"High...Low.12873","ZBTB40","Glioma","High - Low",0.994692079555498,0.0712301000659297,0.128169153533501
"High...Low.12874","ZBTB48","Glioma","High - Low",0.816979887931143,0.108818133940969,0.1776417710788
"High...Low.12875","ZBTB8OS","Glioma","High - Low",0.682206898183624,0.0191020065700746,0.048146616752369
"High...Low.12876","ZDHHC2","Glioma","High - Low",0.510485863762133,0.318249188928026,0.414230107338327
"High...Low.12877","ZFAND2A","Glioma","High - Low",0.415927893016887,0.174640521667723,0.25748710626249
"High...Low.12878","ZFAND4","Glioma","High - Low",-0.896131631620722,0.0455731085857527,0.0910252466551492
"High...Low.12879","ZFP36L2","Glioma","High - Low",0.879036068234983,0.0580545345448221,0.109898256349928
"High...Low.12880","ZFPM1","Glioma","High - Low",1.17174957928589,0.0615691616558542,0.114743325181007
"High...Low.12881","ZFYVE26","Glioma","High - Low",1.09483317611698,0.023803180188596,0.0564840234486183
"High...Low.12882","ZIC1","Glioma","High - Low",1.09928133787791,0.14309689826248,0.220488442674619
"High...Low.12883","ZIC2","Glioma","High - Low",1.02973365909554,0.0309595214740267,0.0685938968812074
"High...Low.12884","ZMAT3","Glioma","High - Low",1.60734278103804,0.00767910228652841,0.0259819548681662
"High...Low.12885","ZNF100","Glioma","High - Low",0.699348531867737,0.0128778246420351,0.0363791203185423
"High...Low.12886","ZNF117","Glioma","High - Low",1.63541152895795,0.00812253825304512,0.0269642165693695
"High...Low.12887","ZNF143","Glioma","High - Low",1.46630477494004,0.0020610288469156,0.0111012388817412
"High...Low.12888","ZNF148","Glioma","High - Low",2.4054149509615,7.79215450786089e-05,0.00175914605389535
"High...Low.12889","ZNF174","Glioma","High - Low",0.914829495107549,0.0149690957888815,0.0404635301939748
"High...Low.12890","ZNF181","Glioma","High - Low",1.72398724874958,0.000814629410963194,0.00649224437440783
"High...Low.12891","ZNF236","Glioma","High - Low",1.11001337149727,0.000884345206605755,0.00676183032868049
"High...Low.12892","ZNF253","Glioma","High - Low",1.23779824840176,0.0578348362597263,0.109593248333554
"High...Low.12893","ZNF28","Glioma","High - Low",0.16189578865751,0.635877274032353,0.712369697653972
"High...Low.12894","ZNF280B","Glioma","High - Low",0.0542246212754374,0.895404943238708,0.924878506662221
"High...Low.12895","ZNF280C","Glioma","High - Low",0.599995107102147,0.176500342678453,0.259527848066441
"High...Low.12896","ZNF302","Glioma","High - Low",0.386524942839259,0.112172130488427,0.181937554393096
"High...Low.12897","ZNF33B","Glioma","High - Low",1.0877965476841,0.023312654578665,0.0556224305854663
"High...Low.12898","ZNF347","Glioma","High - Low",1.61136367747776,0.0121674465802444,0.0350540254173201
"High...Low.12899","ZNF37A","Glioma","High - Low",0.491157956096244,0.0235266418200055,0.0560217770121003
"High...Low.12900","ZNF43","Glioma","High - Low",1.82785232651759,2.55654160196614e-05,0.00107907500745991
"High...Low.12901","ZNF430","Glioma","High - Low",0.69712051245489,0.0332822149184795,0.0724156401034514
"High...Low.12902","ZNF431","Glioma","High - Low",0.136784562831371,0.64957210406653,0.724550398726224
"High...Low.12903","ZNF446","Glioma","High - Low",2.10587896360388,0.000239819036575667,0.00319449691243314
"High...Low.12904","ZNF460","Glioma","High - Low",1.63653688505506,0.00295815594853706,0.0139834274332651
"High...Low.12905","ZNF468","Glioma","High - Low",0.853715823251199,0.125351267004306,0.19868653796809
"High...Low.12906","ZNF488","Glioma","High - Low",-0.274848723171767,0.743843356840645,0.804483762655605
"High...Low.12907","ZNF490","Glioma","High - Low",1.15069476628404,0.00225674775101624,0.011755049262409
"High...Low.12908","ZNF516","Glioma","High - Low",1.64537998507861,0.00012491117204459,0.00232056086222874
"High...Low.12909","ZNF543","Glioma","High - Low",1.43347295381841,0.0222411118055088,0.053711751748678
"High...Low.12910","ZNF548","Glioma","High - Low",1.2192411646389,0.0101430863997411,0.0312355534614792
"High...Low.12911","ZNF558","Glioma","High - Low",1.37239815388808,0.000574791918445552,0.00525712698006368
"High...Low.12912","ZNF577","Glioma","High - Low",0.541008683230295,0.105511137476287,0.173432442143422
"High...Low.12913","ZNF579","Glioma","High - Low",1.25612818742671,0.0526324983983247,0.101827708928437
"High...Low.12914","ZNF585A","Glioma","High - Low",0.81603181710369,0.14627994234405,0.224389592906865
"High...Low.12915","ZNF587B","Glioma","High - Low",0.979533531224884,0.00348747519417585,0.0155006789519819
"High...Low.12916","ZNF595","Glioma","High - Low",0.514262938751548,0.0749357791082804,0.133334568778886
"High...Low.12917","ZNF611","Glioma","High - Low",0.451243424801808,0.390633361297102,0.487045632529447
"High...Low.12918","ZNF626","Glioma","High - Low",0.958435258095562,0.00944355856037801,0.0297746101106645
"High...Low.12919","ZNF654","Glioma","High - Low",2.22617417316943,0.000181197826041934,0.00275884224906173
"High...Low.12920","ZNF658","Glioma","High - Low",0.707626834189386,0.184384299259556,0.2685570650172
"High...Low.12921","ZNF697","Glioma","High - Low",-0.197364069519539,0.672286606230836,0.744558980122352
"High...Low.12922","ZNF70","Glioma","High - Low",2.47177060513033,0.000147894993875047,0.00249210876980088
"High...Low.12923","ZNF717","Glioma","High - Low",1.92732379608654,0.000303520587038537,0.00366352251821586
"High...Low.12924","ZNF723","Glioma","High - Low",0.666045070644386,0.0133943553906843,0.0373161041458766
"High...Low.12925","ZNF729","Glioma","High - Low",0.75452176036564,0.147356800316425,0.225592183250703
"High...Low.12926","ZNF737","Glioma","High - Low",1.10195423255042,0.0449275930428215,0.0900207890232265
"High...Low.12927","ZNF738","Glioma","High - Low",1.89118676800987,0.00832018499176949,0.027331786824443
"High...Low.12928","ZNF775","Glioma","High - Low",0.112988585280695,0.557457243402669,0.644422361974907
"High...Low.12929","ZNF782","Glioma","High - Low",1.44482190107286,0.00356887127443645,0.0157475109295295
"High...Low.12930","ZNF8","Glioma","High - Low",1.27694198738385,0.011586178745521,0.0339546608088298
"High...Low.12931","ZNF805","Glioma","High - Low",0.670597421138653,0.190740968813505,0.275543763653675
"High...Low.12932","ZNF84","Glioma","High - Low",0.920030929972615,0.00036105854996762,0.00405115737213027
"High...Low.12933","ZNF850","Glioma","High - Low",0.455844404331235,0.393592958976091,0.490016356045298
"High...Low.12934","ZNF879","Glioma","High - Low",0.458128004959863,0.37699788376064,0.473743789823591
"High...Low.12935","ZNF888","Glioma","High - Low",1.64222751814919,0.00383097854981718,0.0164684284738366
"High...Low.12936","ZNHIT3","Glioma","High - Low",1.48658007443851,0.00410205303857346,0.0171167248206121
"High...Low.12937","ZNRF3","Glioma","High - Low",0.926028760452708,0.00729052306472269,0.0250781531353551
"High...Low.12938","ZRANB1","Glioma","High - Low",0.871596054193496,0.097635116771318,0.163226335232195
"High...Low.12939","ZSCAN30","Glioma","High - Low",0.998974447704279,0.0180046770737806,0.0461487975547477
"High...Low.12940","ZSWIM6","Glioma","High - Low",0.776588278890412,0.0538298082215705,0.103699795329299
"High...Low.12941","TRAC","Glioma","High - Low",0.360983200051835,0.581900731913606,0.665218105786341
"High...Low.12942","TRBC1","Glioma","High - Low",0.838223735472767,0.310352168827178,0.406293871088089
"High...Low.12943","HLA-A","Glioma","High - Low",0.495877015068431,0.274669843857826,0.368836728076544
"High...Low.12944","IGHG2","Glioma","High - Low",1.60770653445885,0.0370296927690718,0.078078389229988
"High...Low.12945","IGHG3","Glioma","High - Low",0.511157171224972,0.203941435780496,0.290799211598586
"High...Low.12946","IGHG4","Glioma","High - Low",1.1877404257215,0.04197756438238,0.0856842731893278
"High...Low.12947","IGKC","Glioma","High - Low",-0.63306478119864,0.236005668494373,0.326596726195869
"High...Low.12948","ACSBG1","Glioma","High - Low",0.946599989692898,0.0826009448682068,0.143534514421917
"High...Low.12949","ACSM2B","Glioma","High - Low",0.213675807794019,0.619204961908334,0.696911618637418
"High...Low.12950","AGK","Glioma","High - Low",1.44838447104278,0.000154625939944274,0.00255318040054265
"High...Low.12951","AMDHD2","Glioma","High - Low",1.38649179120532,0.0239685363319265,0.0567940670883543
"High...Low.12952","ANKRD36","Glioma","High - Low",0.61554098987106,0.0107487647127011,0.0323648289503584
"High...Low.12953","ANKRD36C","Glioma","High - Low",0.999334071729312,0.00115873524171792,0.00788732480834873
"High...Low.12954","APOBEC3A_B","Glioma","High - Low",0.50103037304352,0.0444773275827344,0.0893230256699883
"High...Low.12955","APOBEC3G","Glioma","High - Low",0.829555148826287,0.0818172927770856,0.142481132015316
"High...Low.12956","ARHGAP11A","Glioma","High - Low",0.953063261108864,0.0957247553279998,0.160880496247571
"High...Low.12957","ATP5F1E","Glioma","High - Low",1.72353860167743,0.0114299623488705,0.0336474656016436
"High...Low.12958","B9D1","Glioma","High - Low",2.37133297711634,3.48441984637603e-05,0.00123644968749181
"High...Low.12959","BCL9L","Glioma","High - Low",1.79760380846026,0.00302405940663632,0.0141566846870588
"High...Low.12960","BEST1","Glioma","High - Low",0.55968087305542,0.519673381481385,0.610661694078548
"High...Low.12961","BUD31","Glioma","High - Low",1.42951654749626,0.000368382147608292,0.00408393605154802
"High...Low.12962","C12orf43","Glioma","High - Low",0.759481494572628,0.0180511706074822,0.0462446207988448
"High...Low.12963","CBR4","Glioma","High - Low",1.87348836055868,0.00189227675971524,0.0105782633472389
"High...Low.12964","CCDC144A","Glioma","High - Low",1.30541902080017,0.0239208098336824,0.0567178023152415
"High...Low.12965","CCDC85C","Glioma","High - Low",0.328369192742472,0.245502029007113,0.336995866214398
"High...Low.12966","CCL4L2","Glioma","High - Low",-0.0519960268327195,0.957473012118418,0.970292672446294
"High...Low.12967","CELF3","Glioma","High - Low",2.03228359866875,0.0328329628868522,0.0717361615285237
"High...Low.12968","CIITA","Glioma","High - Low",0.0628337353122309,0.947454081249405,0.962299390310248
"High...Low.12969","CYFIP1","Glioma","High - Low",0.243787206017127,0.39949405264347,0.49568607271047
"High...Low.12970","DBNL","Glioma","High - Low",0.962906324591487,8.42918616788052e-05,0.00184694777557742
"High...Low.12971","DCAF1","Glioma","High - Low",1.07378882638018,0.0113295871865597,0.0334874976570683
"High...Low.12972","DNAJC17","Glioma","High - Low",2.33804282305982,0.000848625858908014,0.00663989068795247
"High...Low.12973","EEA1","Glioma","High - Low",1.13569738369935,0.000514898115080535,0.00493000218439669
"High...Low.12974","EIF2S3B","Glioma","High - Low",0.724710364166194,0.00442694362207612,0.0178963877083867
"High...Low.12975","ENOSF1","Glioma","High - Low",-0.948582210213174,0.297647480705782,0.393517378065581
"High...Low.12976","ESS2","Glioma","High - Low",2.01775025347212,0.000163825586626787,0.00261920907361557
"High...Low.12977","EVC","Glioma","High - Low",1.138399873472,0.080142442028027,0.140367193140046
"High...Low.12978","F8A2","Glioma","High - Low",0.782480208296802,0.157639830706385,0.237676552105403
"High...Low.12979","FCGR2C","Glioma","High - Low",-0.291644288429637,0.676145261732817,0.747441625760194
"High...Low.12980","GAGE10","Glioma","High - Low",1.00184531916922,0.100644093880016,0.167280244384988
"High...Low.12981","GCC2","Glioma","High - Low",0.384426403848593,0.184575377894563,0.268775578086234
"High...Low.12982","GET1","Glioma","High - Low",0.595207333018314,0.0360544477949527,0.0765025019327679
"High...Low.12983","GGT1","Glioma","High - Low",1.40146003289037,0.0660366949999274,0.121121233272034
"High...Low.12984","GGTA1","Glioma","High - Low",-0.0185335860680286,0.977849462592289,0.985374854793246
"High...Low.12985","GNPTG","Glioma","High - Low",0.700868871024487,6.21472144140715e-05,0.00157991329635991
"High...Low.12986","GPLD1","Glioma","High - Low",1.09182991034784,0.0366791596735148,0.0775265402364814
"High...Low.12987","GPRC5B","Glioma","High - Low",0.590526200690024,0.481012709225741,0.575089519229534
"High...Low.12988","GRHPR","Glioma","High - Low",1.20177721920172,0.00558303059358843,0.0209347659199447
"High...Low.12989","GTPBP4","Glioma","High - Low",0.556760270851454,0.153747700803538,0.233167986370341
"High...Low.12990","H2BC5","Glioma","High - Low",1.00244627911877,0.0219010852785473,0.0530275167598556
"High...Low.12991","H3-3B","Glioma","High - Low",0.442014266360366,0.0252148746127878,0.0588146733009013
"High...Low.12992","H3C13","Glioma","High - Low",1.58566352287408,0.0248751191054949,0.0582517271976357
"High...Low.12993","HBA1","Glioma","High - Low",-0.207017953469724,0.531214018359305,0.620904956303061
"High...Low.12994","HEPACAM","Glioma","High - Low",1.13210191397703,0.189972490399918,0.274922611549129
"High...Low.12995","HNRNPCL3","Glioma","High - Low",0.0949132272852014,0.606728242495026,0.686443144222016
"High...Low.12996","HNRNPCL4","Glioma","High - Low",1.01856447228322,0.00779592097161265,0.0262079048016164
"High...Low.12997","HPS4","Glioma","High - Low",0.493079912627151,0.00926880389044883,0.0293792588093771
"High...Low.12998","KCNAB1","Glioma","High - Low",0.891718923460048,0.090275553348744,0.153697531019773
"High...Low.12999","LRP2BP","Glioma","High - Low",1.54432786742178,0.0392446670546287,0.0813342308346483
"High...Low.13000","MAP1LC3B","Glioma","High - Low",0.60909328087545,0.0160700648179905,0.0426397370873069
"High...Low.13001","MARCHF7","Glioma","High - Low",0.714321018433204,0.00417742280465858,0.0172879817333121
"High...Low.13002","MLLT11","Glioma","High - Low",0.769010858515253,0.0441441507953878,0.0888583413550819
"High...Low.13003","MOV10","Glioma","High - Low",1.28220259741526,0.0319133066438731,0.0702189274399048
"High...Low.13004","MRPS25","Glioma","High - Low",0.957593520644502,0.000725012371870058,0.00605054939277664
"High...Low.13005","MT1F","Glioma","High - Low",1.19319169647808,0.138361296615728,0.214555047120599
"High...Low.13006","MTG1","Glioma","High - Low",1.05310059653355,5.04354890636922e-05,0.00144804164940703
"High...Low.13007","MTREX","Glioma","High - Low",1.10668785516932,0.00202891580501525,0.0109958756035221
"High...Low.13008","MZT2A","Glioma","High - Low",0.946947660467159,0.167715619333673,0.24921338170167
"High...Low.13009","NBPF11","Glioma","High - Low",1.29180578983486,0.0824206454770059,0.143303137946609
"High...Low.13010","NBPF12","Glioma","High - Low",0.765499729937765,0.00147818199593741,0.00909127057529567
"High...Low.13011","NBPF15","Glioma","High - Low",-0.0521300272026232,0.739022394975183,0.800680333177521
"High...Low.13012","NBPF19","Glioma","High - Low",0.69937979954402,0.000825068841103818,0.00655151692262789
"High...Low.13013","NBPF26","Glioma","High - Low",1.14355027435194,2.42751465778934e-05,0.00104903884254435
"High...Low.13014","NCAPH2","Glioma","High - Low",1.09551737077203,0.00381948765234144,0.0164451448106122
"High...Low.13015","NKIRAS1","Glioma","High - Low",0.33395632685336,0.454510126787213,0.549018044294443
"High...Low.13016","NOP16","Glioma","High - Low",0.952093302449655,0.0831477389360745,0.144253841536408
"High...Low.13017","NOP9","Glioma","High - Low",1.27167238411682,0.000813994312456999,0.00649113369507427
"High...Low.13018","NPRL3","Glioma","High - Low",1.30113293056255,0.00429881930019672,0.0175943719273857
"High...Low.13019","NSUN7","Glioma","High - Low",0.221773428875229,0.719741056434664,0.785161159123177
"High...Low.13020","NUTM2F","Glioma","High - Low",0.573648587734092,0.283890272926682,0.378539636833195
"High...Low.13021","OR9G9","Glioma","High - Low",-0.335292191784892,0.535174594172526,0.624616822898214
