contrast,ratio,SE,df,null,z.ratio,p.value,fold_change,modelest_cpc_1,modelest_cpc_2,term,target,counts_1,propnz_1,ncells_1,counts_2,propnz_2,ncells_2,padj,log2fc,sig_level
Within30micronTumor / Within30um16StumorHigh,1.845183376,0.838536131,Inf,1,1.347968113,0.177668639,1.845183376,0.032045459,0.017367086,tumor16SProximity_v3,SMARCD1,196,0.030173776,6330,5,0.015337423,326,0.764865964,0.8837642,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.435315739,0.257749077,Inf,1,2.012427643,0.044174877,1.435315739,0.167814359,0.116918079,tumor16SProximity_v3,SMARCD2,1048,0.126066351,6330,34,0.085889571,326,0.580556542,0.521368134,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.274859223,0.613754194,Inf,1,0.504406177,0.613975978,1.274859223,0.023805081,0.018672714,tumor16SProximity_v3,SMARCD3,134,0.019115324,6330,6,0.015337423,326,0.931212863,0.350337945,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.119883451,0.249177152,Inf,1,0.508868391,0.610844477,1.119883451,0.0840807,0.075079866,tumor16SProximity_v3,SMARCE1,519,0.072037915,6330,22,0.055214724,326,0.930108512,0.163348596,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,3.123813742,1.830597295,Inf,1,1.94373413,0.051927521,3.123813742,0.032598653,0.01043553,tumor16SProximity_v3,SMC1A,202,0.028751975,6330,3,0.009202454,326,0.612730227,1.643308435,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.558187848,0.174185138,Inf,1,-1.868453637,0.061698867,0.558187848,0.024742362,0.044326229,tumor16SProximity_v3,SMC1B,147,0.022116904,6330,13,0.036809816,326,0.619606048,-0.841177377,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.171728307,0.540937877,Inf,1,0.343284003,0.731384814,1.171728307,0.020215785,0.017252963,tumor16SProximity_v3,SMC2,123,0.018799368,6330,5,0.015337423,326,0.959216364,0.228638086,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.550915919,0.604381273,Inf,1,1.126131416,0.260109898,1.550915919,0.036781123,0.023715743,tumor16SProximity_v3,SMC3,226,0.033333333,6330,7,0.021472393,326,0.815954845,0.633120475,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.763248659,0.169387898,Inf,1,-1.217371278,0.223462986,0.763248659,0.063679785,0.083432554,tumor16SProximity_v3,SMC4,396,0.053080569,6330,24,0.061349693,326,0.804102549,-0.389774946,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.929451869,0.299820045,Inf,1,-0.226799165,0.820579913,0.929451869,0.036063858,0.03880121,tumor16SProximity_v3,SMIM24,216,0.032543444,6330,11,0.033742331,326,0.978606194,-0.105547937,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.108676492,0.886997473,Inf,1,1.773624252,0.076125323,2.108676492,0.043994096,0.020863369,tumor16SProximity_v3,SMN1/2,268,0.038546603,6330,6,0.018404908,326,0.646524168,1.076337777,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.378603609,0.809680924,Inf,1,0.546671876,0.584604179,1.378603609,0.014241652,0.010330491,tumor16SProximity_v3,SMNDC1,87,0.013586098,6330,3,0.009202454,326,0.9263506,0.463207697,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.553708341,0.274100188,Inf,1,-1.194112713,0.232433881,0.553708341,0.009500383,0.017157739,tumor16SProximity_v3,SMO,58,0.009004739,6330,5,0.015337423,326,0.80881502,-0.852801839,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.232171407,0.460541767,Inf,1,0.55858183,0.576447143,1.232171407,0.035223024,0.02858614,tumor16SProximity_v3,SMPD1,207,0.030647709,6330,8,0.024539877,326,0.923724565,0.301202963,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.974521737,0.226579559,Inf,1,-0.11100251,0.911614356,0.974521737,0.07238638,0.074278877,tumor16SProximity_v3,SMPD2,435,0.061453397,6330,22,0.067484663,326,0.994967651,-0.037233729,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.690923966,0.261646088,Inf,1,-0.97632725,0.32890232,0.690923966,0.019701213,0.0285143,tumor16SProximity_v3,SMPD3,117,0.017535545,6330,8,0.024539877,326,0.849212422,-0.533401139,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.407300678,0.559243472,Inf,1,0.859799555,0.389899545,1.407300678,0.033474315,0.023786186,tumor16SProximity_v3,SMTNL2,202,0.030331754,6330,7,0.021472393,326,0.872149824,0.492930602,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.880475518,0.263841784,Inf,1,-0.424794381,0.670986575,0.880475518,0.036657772,0.041634062,tumor16SProximity_v3,SMUG1,222,0.033807267,6330,12,0.030674847,326,0.947417265,-0.183645204,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.225380971,0.454868527,Inf,1,0.547544761,0.584004528,1.225380971,0.033182685,0.027079485,tumor16SProximity_v3,SMURF1,199,0.030489731,6330,8,0.024539877,326,0.926197022,0.293230353,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.340400048,0.563859021,Inf,1,0.696440878,0.48615277,1.340400048,0.028013808,0.020899588,tumor16SProximity_v3,SMURF2,173,0.025908373,6330,6,0.018404908,326,0.900109801,0.422663643,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.978187462,0.326097904,Inf,1,-0.066154661,0.947254693,0.978187462,0.033686939,0.034438122,tumor16SProximity_v3,SMYD2,204,0.030173776,6330,10,0.030674847,326,0.999992957,-0.031817123,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.459106959,0.221299168,Inf,1,-1.615017116,0.106306988,0.459106959,0.007922693,0.017256748,tumor16SProximity_v3,SMYD3,48,0.007424961,6330,5,0.015337423,326,0.690325422,-1.123097795,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.53747441,0.184301557,Inf,1,-1.810641004,0.070196441,0.53747441,0.01884867,0.035068962,tumor16SProximity_v3,SNAI1,114,0.017377567,6330,10,0.027607362,326,0.632226635,-0.895732028,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.062300059,0.47338437,Inf,1,0.135622596,0.892119641,1.062300059,0.022834548,0.021495384,tumor16SProximity_v3,SNAI2,131,0.018957346,6330,6,0.018404908,326,0.992405593,0.08719133,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.827014753,0.294189195,Inf,1,-0.533932533,0.593388212,0.827014753,0.025906688,0.031325546,tumor16SProximity_v3,SNAP23,158,0.023380727,6330,9,0.027607362,326,0.9263506,-0.274015029,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.963626195,0.594064843,Inf,1,-0.060101366,0.952074902,0.963626195,0.010089731,0.010470586,tumor16SProximity_v3,SNAP25,60,0.009004739,6330,3,0.009202454,326,0.999992957,-0.053454483,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.840574375,0.859452012,Inf,1,1.306522453,0.191374948,1.840574375,0.031208752,0.016955985,tumor16SProximity_v3,SNAP29,188,0.027172196,6330,5,0.015337423,326,0.778133748,0.880156048,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.221867761,1.62355759,Inf,1,1.092553837,0.274589741,2.221867761,0.015297785,0.006885101,tumor16SProximity_v3,SNCA,92,0.013744076,6330,2,0.006134969,326,0.82667922,1.151772954,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.262533362,1.667750504,Inf,1,1.107674601,0.268002373,2.262533362,0.015366957,0.006791925,tumor16SProximity_v3,SNCB,88,0.013586098,6330,2,0.006134969,326,0.824112016,1.177939065,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.875368734,0.195947686,Inf,1,-0.594650522,0.552077101,0.875368734,0.066849156,0.076366854,tumor16SProximity_v3,SNCG,408,0.058609795,6330,22,0.061349693,326,0.915098115,-0.192037239,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.88028987,0.196099967,Inf,1,-0.572363711,0.567075596,0.88028987,0.071361577,0.081065998,tumor16SProximity_v3,SNF8,440,0.061295419,6330,24,0.070552147,326,0.917771933,-0.18394943,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.615815197,1.167960942,Inf,1,0.663833937,0.506796603,1.615815197,0.011075028,0.006854143,tumor16SProximity_v3,SNHG11,69,0.010742496,6330,2,0.006134969,326,0.90497302,0.692262204,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.102535253,0.583402557,Inf,1,0.184471261,0.85364377,1.102535253,0.015385088,0.013954283,tumor16SProximity_v3,SNN,91,0.013744076,6330,4,0.012269939,326,0.984818003,0.140824786,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.920277849,0.15216001,Inf,1,-0.502473395,0.615334562,0.920277849,0.129499519,0.140717848,tumor16SProximity_v3,SNRNP200,803,0.103791469,6330,41,0.107361963,326,0.932394471,-0.119858592,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.556786607,0.15036845,Inf,1,-2.168269529,0.030138185,0.556786607,0.028972853,0.052035829,tumor16SProximity_v3,SNRNP40,177,0.025908373,6330,15,0.04601227,326,0.564058564,-0.844803587,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.889037422,0.104006941,Inf,1,-1.005365407,0.314720931,0.889037422,0.310324639,0.349056892,tumor16SProximity_v3,SNRNP70,1991,0.199368088,6330,103,0.220858896,326,0.843586849,-0.169683947,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.080623861,0.345929577,Inf,1,4.406694806,1.05E-05,2.080623861,0.428945736,0.206162077,tumor16SProximity_v3,SNRPA1,2598,0.26492891,6330,51,0.13190184,326,0.00308982,1.057016176,P-adjust < 0.05
Within30micronTumor / Within30um16StumorHigh,1.452512202,0.408651734,Inf,1,1.326838799,0.184562013,1.452512202,0.070630484,0.048626431,tumor16SProximity_v3,SNRPB2,427,0.058609795,6330,14,0.042944785,326,0.776164873,0.538550283,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.796368968,0.050924981,Inf,1,-3.560676457,0.000369901,0.796368968,1.297927129,1.62980626,tumor16SProximity_v3,SNRPD1,7461,0.543443918,6330,422,0.613496933,326,0.044837759,-0.328491091,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.244827777,0.497565366,Inf,1,0.547895416,0.583763716,1.244827777,0.030159859,0.024228138,tumor16SProximity_v3,SNRPD3,181,0.027172196,6330,7,0.018404908,326,0.926197022,0.315946158,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.069040659,0.185174941,Inf,1,0.385424371,0.699923029,1.069040659,0.149114352,0.139484266,tumor16SProximity_v3,SNRPF,954,0.11042654,6330,40,0.107361963,326,0.954117787,0.096316724,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.134462272,0.598127432,Inf,1,0.239284067,0.810885319,1.134462272,0.015708486,0.013846636,tumor16SProximity_v3,SNRPN,93,0.014218009,6330,4,0.012269939,326,0.978514963,0.182008631,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.717170684,0.174917537,Inf,1,-1.363026489,0.172874162,0.717170684,0.047649017,0.066440274,tumor16SProximity_v3,SNTB1,289,0.043601896,6330,19,0.04601227,326,0.761188086,-0.479611578,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.844205188,0.123416063,Inf,1,-1.1584743,0.246670534,0.844205188,0.1633264,0.193467657,tumor16SProximity_v3,SNU13,1026,0.124328594,6330,56,0.134969325,326,0.809685211,-0.244334399,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.3467171,0.491340861,Inf,1,0.815883867,0.41456656,1.3467171,0.037939455,0.028171808,tumor16SProximity_v3,SNW1,234,0.034439179,6330,8,0.018404908,326,0.88152647,0.429446821,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.546133853,0.122148749,Inf,1,-2.704502118,0.006840683,0.546133853,0.043885539,0.080356746,tumor16SProximity_v3,SNX1,268,0.039336493,6330,24,0.067484663,326,0.306442787,-0.872673507,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.130243911,0.350891915,Inf,1,0.39436552,0.693311196,1.130243911,0.04646571,0.041111224,tumor16SProximity_v3,SNX18,281,0.040126382,6330,12,0.030674847,326,0.951820967,0.176634146,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,4.960057656,5.024779256,Inf,1,1.580790331,0.113925986,4.960057656,0.016994466,0.003426264,tumor16SProximity_v3,SNX2,102,0.015165877,6330,1,0.003067485,326,0.70099496,2.310356891,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.015631593,0.399296763,Inf,1,0.039452198,0.968529864,1.015631593,0.024805899,0.024424111,tumor16SProximity_v3,SNX4,151,0.022590837,6330,7,0.018404908,326,0.999992957,0.022377179,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.712468826,0.19461981,Inf,1,-1.241089256,0.214572778,0.712468826,0.037355287,0.052430767,tumor16SProximity_v3,SNX5,231,0.033175355,6330,15,0.04601227,326,0.797428152,-0.489101205,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.850646481,0.171536118,Inf,1,-0.802160097,0.422460355,0.850646481,0.084139581,0.098912513,tumor16SProximity_v3,SNX6,515,0.070616114,6330,29,0.079754601,326,0.88152647,-0.233368407,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.56264077,0.10824345,Inf,1,-2.989396025,0.002795296,0.56264077,0.063710943,0.113235561,tumor16SProximity_v3,SNX9,392,0.054976303,6330,33,0.079754601,326,0.176431148,-0.829713997,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.867554526,0.250001432,Inf,1,-0.493035061,0.621987814,0.867554526,0.045298056,0.052213498,tumor16SProximity_v3,SOAT1,266,0.037914692,6330,15,0.042944785,326,0.933642871,-0.204973661,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.672743653,0.327939235,Inf,1,-0.813167348,0.416122118,0.672743653,0.011462826,0.017038922,tumor16SProximity_v3,SOCS1,70,0.010742496,6330,5,0.012269939,326,0.88152647,-0.57187122,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.889983591,0.365227501,Inf,1,-0.284013643,0.776399925,0.889983591,0.022730599,0.02554047,tumor16SProximity_v3,SOCS2,130,0.019589258,6330,7,0.018404908,326,0.972277003,-0.168149358,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.647701378,0.135800644,Inf,1,-2.071516257,0.038310577,0.647701378,0.066093604,0.102043328,tumor16SProximity_v3,SOCS3,404,0.055134281,6330,30,0.073619632,326,0.574739096,-0.626599281,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,4.749355348,4.776200384,Inf,1,1.549251972,0.12132116,4.749355348,0.016120117,0.003394169,tumor16SProximity_v3,SOCS4,98,0.015165877,6330,1,0.003067485,326,0.7096798,2.247731703,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.864891234,0.212550147,Inf,1,-0.590638396,0.554762733,0.864891234,0.054158384,0.062618722,tumor16SProximity_v3,SOCS5,330,0.048973144,6330,18,0.052147239,326,0.916003811,-0.209409379,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.160679835,0.396002429,Inf,1,0.436735052,0.662303506,1.160679835,0.035397513,0.030497224,tumor16SProximity_v3,SOCS6,215,0.033175355,6330,9,0.024539877,326,0.94689183,0.214970071,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.096455953,0.229026454,Inf,1,0.440844628,0.659325482,1.096455953,0.095373478,0.086983411,tumor16SProximity_v3,SOD1,584,0.077251185,6330,25,0.073619632,326,0.945498319,0.132847856,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.106109737,0.252059491,Inf,1,0.442555013,0.65808763,1.106109737,0.089538802,0.080949294,tumor16SProximity_v3,SOD2,546,0.073459716,6330,23,0.067484663,326,0.945498319,0.145494522,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.586860021,0.170316979,Inf,1,-1.836447387,0.066291517,0.586860021,0.032233646,0.054925613,tumor16SProximity_v3,SORBS1,189,0.027488152,6330,16,0.036809816,326,0.629514832,-0.768911666,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.046989671,0.389608392,Inf,1,0.123397721,0.901792161,1.046989671,0.029118453,0.027811595,tumor16SProximity_v3,SORL1,175,0.026224329,6330,8,0.024539877,326,0.993571467,0.066247209,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.000197832,0.305359292,Inf,1,0.000647931,0.999483026,1.000197832,0.041617397,0.041609166,tumor16SProximity_v3,SORT1,253,0.037440758,6330,12,0.033742331,326,0.999992957,0.000285383,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.380062759,0.541615728,Inf,1,0.820800024,0.411760185,1.380062759,0.033327542,0.024149295,tumor16SProximity_v3,SOS1,200,0.030173776,6330,7,0.021472393,326,0.880926035,0.464733876,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.636153626,0.185274129,Inf,1,-1.553060604,0.120408657,0.636153626,0.029962527,0.047099515,tumor16SProximity_v3,SOS2,182,0.027014218,6330,14,0.036809816,326,0.708861296,-0.652552888,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.492855803,0.737935922,Inf,1,0.810603963,0.41759314,1.492855803,0.024927345,0.016697758,tumor16SProximity_v3,SOST,148,0.021327014,6330,5,0.015337423,326,0.88152647,0.57807482,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.61061125,0.673304797,Inf,1,1.14010697,0.254241738,1.61061125,0.040063507,0.024874722,tumor16SProximity_v3,SOSTDC1,219,0.031279621,6330,7,0.021472393,326,0.813556091,0.687608316,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.166331345,0.495513676,Inf,1,0.362160531,0.717232072,1.166331345,0.028739668,0.024641083,tumor16SProximity_v3,SOX10,171,0.024170616,6330,7,0.018404908,326,0.957485229,0.221977704,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.206778362,0.472515241,Inf,1,0.480025108,0.63120954,1.206778362,0.028942923,0.023983627,tumor16SProximity_v3,SOX11,173,0.026066351,6330,7,0.021472393,326,0.936035029,0.271160733,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.506844211,0.27484251,Inf,1,-1.253178754,0.21014066,0.506844211,0.007122529,0.014052698,tumor16SProximity_v3,SOX17,43,0.006635071,6330,4,0.012269939,326,0.794519828,-0.98038572,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.698956099,0.14575139,Inf,1,-1.717604545,0.085868771,0.698956099,0.069502658,0.099437802,tumor16SProximity_v3,SOX2,441,0.057030016,6330,28,0.082822086,326,0.659236849,-0.516726252,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.450397264,0.571655719,Inf,1,0.94342113,0.345465539,1.450397264,0.035063833,0.02417533,tumor16SProximity_v3,SOX4,216,0.031437599,6330,7,0.021472393,326,0.850537524,0.536448109,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.103830082,0.57166594,Inf,1,0.19074599,0.848724606,1.103830082,0.015468527,0.014013503,tumor16SProximity_v3,SOX5,94,0.014533965,6330,4,0.012269939,326,0.984744116,0.142518107,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.71395292,0.229738281,Inf,1,-1.047096078,0.295055268,0.71395292,0.032323487,0.045273975,tumor16SProximity_v3,SOX6,187,0.027330174,6330,13,0.033742331,326,0.829001562,-0.486099154,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.092342089,0.203130471,Inf,1,0.474966298,0.634810995,1.092342089,0.126926067,0.116196262,tumor16SProximity_v3,SOX9,807,0.100789889,6330,34,0.088957055,326,0.936899655,0.127424736,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.890529092,0.194061549,Inf,1,-0.532034834,0.59470187,0.890529092,0.075010817,0.084231742,tumor16SProximity_v3,SP1,455,0.063349131,6330,24,0.070552147,326,0.9263506,-0.167265352,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.930336087,0.276299461,Inf,1,-0.243138319,0.807898247,0.930336087,0.041648853,0.044767535,tumor16SProximity_v3,SP100,256,0.036650869,6330,13,0.039877301,326,0.977091774,-0.104176106,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.965015965,0.306890172,Inf,1,-0.111977617,0.910841154,0.965015965,0.040355169,0.041818136,tumor16SProximity_v3,SPA17,237,0.033807267,6330,12,0.030674847,326,0.994967651,-0.051375285,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.780852729,0.257104284,Inf,1,-0.75128478,0.452481287,0.780852729,0.031631484,0.040508898,tumor16SProximity_v3,SPACA3,184,0.027488152,6330,11,0.030674847,326,0.883615931,-0.356877618,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.768020969,0.180355143,Inf,1,-1.123949677,0.261034375,0.768020969,0.054926545,0.071516986,tumor16SProximity_v3,SPAG9,332,0.048341232,6330,21,0.061349693,326,0.815954845,-0.380782393,NS or |log2FC| < 1
