contrast,ratio,SE,df,null,z.ratio,p.value,fold_change,modelest_cpc_1,modelest_cpc_2,term,target,msg,counts_1,propnz_1,ncells_1,counts_2,propnz_2,ncells_2,padj,log2fc,sig_level
Within30micronTumor / Within30um16StumorHigh,0.916022964,0.64154182,Inf,1,-0.125241869,0.900332072,0.916022964,0.007327259,0.00799899,tumor16SProximity_v3,CD160,NA,9,0.005128205,1755,3,0.010600707,283,0.974333545,-0.126544329,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.098967591,0.420330508,Inf,1,0.24673649,0.805112165,1.098967591,0.02850957,0.025942139,tumor16SProximity_v3,CD163,NA,41,0.019373219,1755,10,0.028268551,283,0.93534645,0.136148841,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.167177851,0.46654156,Inf,1,0.386744871,0.698945094,1.167177851,0.027111802,0.023228509,tumor16SProximity_v3,CD164,NA,32,0.017094017,1755,9,0.028268551,283,0.893218399,0.223024411,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.786246788,0.294974751,Inf,1,-0.641004728,0.521519611,0.786246788,0.023000754,0.029253861,tumor16SProximity_v3,CD180,NA,26,0.013675214,1755,11,0.035335689,283,0.794783726,-0.346945877,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.785266586,0.809510079,Inf,1,1.278159431,0.201193217,1.785266586,0.027990828,0.015678795,tumor16SProximity_v3,CD19,NA,33,0.018803419,1755,6,0.021201413,283,0.564565345,0.836139522,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.898226236,0.795717688,Inf,1,1.528947978,0.126277341,1.898226236,0.035515373,0.018709768,tumor16SProximity_v3,CD1A,NA,42,0.022792023,1755,7,0.024734982,283,0.490734396,0.924651947,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.162158005,1.362119287,Inf,1,1.224015221,0.220946486,2.162158005,0.017216139,0.00796248,tumor16SProximity_v3,CD1B,NA,20,0.011396011,1755,3,0.010600707,283,0.580889309,1.112471956,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.873395151,0.527898939,Inf,1,-0.223961517,0.822787247,0.873395151,0.01004302,0.011498827,tumor16SProximity_v3,CD1C,NA,12,0.006267806,1755,4,0.014134276,283,0.943722982,-0.195293574,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.46106688,1.230125622,Inf,1,1.801787034,0.071578918,2.46106688,0.032836356,0.013342326,tumor16SProximity_v3,CD1D,NA,38,0.021082621,1755,5,0.017667845,283,0.434851016,1.299283864,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.410978175,1.480944492,Inf,1,1.432693308,0.151945503,2.410978175,0.016941605,0.00702686,tumor16SProximity_v3,CD1E,NA,23,0.013105413,1755,3,0.010600707,283,0.519149829,1.269618591,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.863500686,0.332229349,Inf,1,-0.381446937,0.702871638,0.863500686,0.025219293,0.029205874,tumor16SProximity_v3,CD2,NA,29,0.015384615,1755,12,0.038869258,283,0.894861598,-0.211730771,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,6.164850747,6.335579612,Inf,1,1.769849852,0.076752157,6.164850747,0.016176808,0.002624039,tumor16SProximity_v3,CD200,NA,19,0.010826211,1755,1,0.003533569,283,0.439078166,2.624065967,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.167744316,1.458589529,Inf,1,1.149847761,0.25020658,2.167744316,0.01758202,0.008110744,tumor16SProximity_v3,CD207,NA,20,0.010826211,1755,3,0.010600707,283,0.607095904,1.116194602,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.795821039,1.793720084,Inf,1,1.602510789,0.109042704,2.795821039,0.021187178,0.00757816,tumor16SProximity_v3,CD209,NA,25,0.013675214,1755,3,0.010600707,283,0.473344798,1.483272016,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.449633182,0.831749086,Inf,1,0.647147196,0.517536683,1.449633182,0.015497773,0.010690824,tumor16SProximity_v3,CD22,NA,18,0.00968661,1755,4,0.014134276,283,0.792726614,0.535687884,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.461380265,0.930537651,Inf,1,0.59580658,0.551304447,1.461380265,0.01065041,0.007287911,tumor16SProximity_v3,CD226,NA,14,0.007977208,1755,3,0.010600707,283,0.809499945,0.54733163,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.610020538,0.728590414,Inf,1,1.052398347,0.292616827,1.610020538,0.032660525,0.020285782,tumor16SProximity_v3,CD24,NA,35,0.017663818,1755,8,0.028268551,283,0.643055995,0.687079092,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.755675038,1.370306104,Inf,1,2.038467364,0.041503215,2.755675038,0.035878432,0.013019834,tumor16SProximity_v3,CD244,NA,41,0.021652422,1755,5,0.017667845,283,0.415980129,1.462405769,P < 0.05
Within30micronTumor / Within30um16StumorHigh,1.419676891,0.875883204,Inf,1,0.567993978,0.570039057,1.419676891,0.014970334,0.010544888,tumor16SProximity_v3,CD247,NA,18,0.01025641,1755,4,0.014134276,283,0.821616826,0.505562619,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.846932898,0.323951843,Inf,1,-0.434336748,0.664043922,0.846932898,0.022645295,0.026738004,tumor16SProximity_v3,CD27,NA,27,0.013675214,1755,10,0.03180212,283,0.875427223,-0.239680425,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.816067038,1.147131189,Inf,1,0.944616041,0.344854935,1.816067038,0.014300463,0.007874414,tumor16SProximity_v3,CD274,NA,17,0.009116809,1755,3,0.010600707,283,0.681265987,0.860817459,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.936312492,0.855214715,Inf,1,1.496100309,0.134627518,1.936312492,0.034027087,0.017573138,tumor16SProximity_v3,CD28,NA,38,0.020512821,1755,7,0.024734982,283,0.500351605,0.953311801,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.985400406,1.085641486,Inf,1,1.254215627,0.209763641,1.985400406,0.020821608,0.01048736,tumor16SProximity_v3,CD300A,NA,25,0.013675214,1755,4,0.014134276,283,0.571298825,0.989429993,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,6.047000507,6.204320003,Inf,1,1.753931862,0.079442183,6.047000507,0.015870464,0.002624518,tumor16SProximity_v3,CD300E,NA,19,0.010826211,1755,1,0.003533569,283,0.439078166,2.5962197,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,3.513944374,2.162531058,Inf,1,2.042103157,0.0411413,3.513944374,0.027651404,0.00786905,tumor16SProximity_v3,CD300LF,NA,32,0.017663818,1755,3,0.010600707,283,0.415980129,1.813091354,P < 0.05
Within30micronTumor / Within30um16StumorHigh,1.420425386,0.409754221,Inf,1,1.216600945,0.223756083,1.420425386,0.060208005,0.042387305,tumor16SProximity_v3,CD320,NA,72,0.038176638,1755,16,0.056537102,283,0.584110197,0.50632305,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,3.564659925,2.686242505,Inf,1,1.686715736,0.091658025,3.564659925,0.019032051,0.005339093,tumor16SProximity_v3,CD33,NA,21,0.011396011,1755,2,0.007067138,283,0.45771032,1.833764448,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.649803703,0.669547611,Inf,1,1.23364586,0.217334896,1.649803703,0.040532271,0.024567935,tumor16SProximity_v3,CD34,NA,45,0.024501425,1755,9,0.03180212,283,0.578267549,0.72229438,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.161082693,0.314556735,Inf,1,0.551287186,0.581436821,1.161082693,0.054923138,0.047303382,tumor16SProximity_v3,CD36,NA,66,0.035327635,1755,18,0.060070671,283,0.828192282,0.215470725,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.220150049,0.424427289,Inf,1,0.572013039,0.567313141,1.220150049,0.043455563,0.035614934,tumor16SProximity_v3,CD37,NA,49,0.026780627,1755,13,0.035335689,283,0.820366932,0.287058575,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.791167513,1.797217179,Inf,1,1.594143301,0.110903942,2.791167513,0.033424637,0.011975145,tumor16SProximity_v3,CD38,NA,28,0.013105413,1755,4,0.014134276,283,0.473344798,1.480868711,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.997749559,0.369728215,Inf,1,-0.006079889,0.99514898,0.997749559,0.026534366,0.026594215,tumor16SProximity_v3,CD3D,NA,32,0.018233618,1755,10,0.035335689,283,0.99999345,-0.003250358,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,7.753826754,7.990637074,Inf,1,1.987486493,0.046868511,7.753826754,0.020030705,0.002583332,tumor16SProximity_v3,CD3E,NA,23,0.013105413,1755,1,0.003533569,283,0.416742359,2.954908501,P < 0.05
Within30micronTumor / Within30um16StumorHigh,4.811128234,4.990096978,Inf,1,1.514590496,0.129876141,4.811128234,0.012262948,0.002548871,tumor16SProximity_v3,CD3G,NA,15,0.008547009,1755,1,0.003533569,283,0.494457593,2.266375253,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.767335939,1.532643419,Inf,1,1.837890008,0.066078615,2.767335939,0.029281289,0.010581039,tumor16SProximity_v3,CD4,NA,33,0.016524217,1755,4,0.014134276,283,0.429789222,1.468497789,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.82696835,0.142777565,Inf,1,-1.100416374,0.271150748,0.82696835,0.10557162,0.127661017,tumor16SProximity_v3,CD40,NA,127,0.064957265,1755,48,0.155477032,283,0.624931171,-0.27409598,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.810837002,1.149565838,Inf,1,0.935357824,0.349603925,1.810837002,0.01220211,0.006738381,tumor16SProximity_v3,CD40LG,NA,15,0.008547009,1755,3,0.010600707,283,0.68370481,0.856656691,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.678614036,0.043567885,Inf,1,-6.038863737,1.55E-09,0.678614036,1.060598925,1.562889757,tumor16SProximity_v3,CD44,NA,1377,0.304273504,1755,593,0.756183746,283,5.64E-07,-0.559336826,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.793449965,0.155835199,Inf,1,-1.178016207,0.238790145,0.793449965,0.077465746,0.097631545,tumor16SProximity_v3,CD46,NA,93,0.051282051,1755,37,0.116607774,283,0.595433538,-0.333788845,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.806871154,0.137703169,Inf,1,-1.257396752,0.208610005,0.806871154,0.122759084,0.152142115,tumor16SProximity_v3,CD47,NA,154,0.070655271,1755,58,0.155477032,283,0.570354522,-0.309589781,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.572216412,0.66658859,Inf,1,1.067234692,0.285865871,1.572216412,0.031595811,0.02009635,tumor16SProximity_v3,CD48,NA,37,0.01994302,1755,8,0.024734982,283,0.635552327,0.652799815,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,3.267593636,1.551135965,Inf,1,2.494305349,0.012620393,3.267593636,0.042868876,0.013119402,tumor16SProximity_v3,CD5,NA,50,0.027920228,1755,5,0.017667845,283,0.330479581,1.708228578,P < 0.05
Within30micronTumor / Within30um16StumorHigh,2.933136366,1.57818465,Inf,1,1.999935017,0.045507281,2.933136366,0.031796088,0.010840303,tumor16SProximity_v3,CD52,NA,37,0.020512821,1755,4,0.014134276,283,0.415980129,1.552444146,P < 0.05
Within30micronTumor / Within30um16StumorHigh,5.042798964,3.691924705,Inf,1,2.209972876,0.027107045,5.042798964,0.02715501,0.005384908,tumor16SProximity_v3,CD53,NA,34,0.018803419,1755,2,0.007067138,283,0.398158055,2.334224712,P < 0.05
Within30micronTumor / Within30um16StumorHigh,0.758241455,0.187644593,Inf,1,-1.11831574,0.263432167,0.758241455,0.048043331,0.063361519,tumor16SProximity_v3,CD55,NA,58,0.031339031,1755,24,0.074204947,283,0.618153936,-0.39927076,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.518248787,0.169814185,Inf,1,-2.005985889,0.044857754,0.518248787,0.0207179,0.039976746,tumor16SProximity_v3,CD58,NA,25,0.014245014,1755,15,0.045936396,283,0.415980129,-0.948283261,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.855717874,0.064053921,Inf,1,-2.08157889,0.037380951,0.855717874,0.658451594,0.76947276,tumor16SProximity_v3,CD59,NA,808,0.243304843,1755,301,0.583038869,283,0.413519858,-0.22479287,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.342016324,0.670753279,Inf,1,0.588569973,0.556149781,1.342016324,0.019867434,0.014804167,tumor16SProximity_v3,CD5L,NA,22,0.012535613,1755,6,0.021201413,283,0.812591511,0.42440222,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.94107842,0.433685295,Inf,1,-0.131778895,0.895159181,0.94107842,0.017417061,0.018507556,tumor16SProximity_v3,CD6,NA,21,0.01025641,1755,7,0.024734982,283,0.973382024,-0.087613147,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.783850529,0.050813332,Inf,1,-3.756820142,0.000172086,0.783850529,0.895900479,1.142948109,tumor16SProximity_v3,CD63,NA,1111,0.293447293,1755,436,0.703180212,283,0.017184094,-0.35134952,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.405863364,0.420594668,Inf,1,1.138648804,0.254849664,1.405863364,0.064527976,0.04589918,tumor16SProximity_v3,CD68,NA,77,0.037037037,1755,18,0.053003534,283,0.609600337,0.491456385,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,3.887451531,4.235962867,Inf,1,1.246045419,0.212747721,3.887451531,0.009284895,0.002388427,tumor16SProximity_v3,CD69,NA,11,0.005698006,1755,1,0.003533569,283,0.574420218,1.958824688,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.743941142,0.75201221,Inf,1,1.28972459,0.197146299,1.743941142,0.042795639,0.024539612,tumor16SProximity_v3,CD7,NA,46,0.023361823,1755,8,0.021201413,283,0.561536138,0.80235135,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.896932323,1.375575855,Inf,1,2.240028337,0.025089083,2.896932323,0.037911346,0.013086721,tumor16SProximity_v3,CD70,NA,45,0.025641026,1755,5,0.017667845,283,0.391214646,1.534525981,P < 0.05
Within30micronTumor / Within30um16StumorHigh,1.861154286,0.792793902,Inf,1,1.458314993,0.144753739,1.861154286,0.032730582,0.017586173,tumor16SProximity_v3,CD72,NA,38,0.021082621,1755,7,0.021201413,283,0.512863163,0.896197657,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.917696017,0.078535405,Inf,1,-1.003624629,0.315559579,0.917696017,1.037851321,1.130931488,tumor16SProximity_v3,CD74,NA,1569,0.312250712,1755,466,0.660777385,283,0.656920722,-0.123911749,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.566663474,0.880843457,Inf,1,0.798496842,0.424582225,1.566663474,0.021569478,0.01376778,tumor16SProximity_v3,CD79A,NA,23,0.012535613,1755,5,0.017667845,283,0.735284072,0.647695316,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.769748445,0.275327385,Inf,1,-0.731625858,0.464396961,0.769748445,0.036197702,0.047025365,tumor16SProximity_v3,CD79B,NA,39,0.021082621,1755,17,0.045936396,283,0.760591187,-0.377541046,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,4.869789841,5.038354996,Inf,1,1.530087623,0.125995041,4.869789841,0.013222669,0.002715244,tumor16SProximity_v3,CD80,NA,16,0.009116809,1755,1,0.003533569,283,0.490734396,2.283859513,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.774953962,0.050622159,Inf,1,-3.902950828,9.50E-05,0.774953962,0.861155488,1.111234384,tumor16SProximity_v3,CD81,NA,1065,0.287749288,1755,442,0.724381625,283,0.011635962,-0.367817489,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.001368818,0.229751714,Inf,1,0.005961889,0.995243129,1.001368818,0.068712244,0.068618318,tumor16SProximity_v3,CD82,NA,84,0.044444444,1755,26,0.084805654,283,0.99999345,0.001973436,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,7.496182072,7.653901711,Inf,1,1.972884355,0.048508739,7.496182072,0.019831904,0.002645601,tumor16SProximity_v3,CD83,NA,25,0.014245014,1755,1,0.003533569,283,0.416742359,2.906155995,P < 0.05
Within30micronTumor / Within30um16StumorHigh,3.219424559,1.510014554,Inf,1,2.492796952,0.01267413,3.219424559,0.046328467,0.014390294,tumor16SProximity_v3,CD84,NA,53,0.026780627,1755,6,0.021201413,283,0.330479581,1.686802844,P < 0.05
Within30micronTumor / Within30um16StumorHigh,8.067376448,8.486590165,Inf,1,1.984695475,0.047178363,8.067376448,0.018758592,0.002325241,tumor16SProximity_v3,CD86,NA,22,0.012535613,1755,1,0.003533569,283,0.416742359,3.012099578,P < 0.05
Within30micronTumor / Within30um16StumorHigh,2.520285372,1.497889743,Inf,1,1.55530912,0.119872466,2.520285372,0.023845685,0.009461502,tumor16SProximity_v3,CD8A,NA,27,0.013105413,1755,4,0.014134276,283,0.482700921,1.3335871,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,4.65060076,3.418212361,Inf,1,2.091138847,0.036515619,4.65060076,0.024331399,0.005231883,tumor16SProximity_v3,CD8B,NA,29,0.015954416,1755,2,0.007067138,283,0.413519858,2.217417094,P < 0.05
Within30micronTumor / Within30um16StumorHigh,0.987893313,0.142772719,Inf,1,-0.084281529,0.932832598,0.987893313,0.172407764,0.174520631,tumor16SProximity_v3,CD9,NA,208,0.098005698,1755,67,0.19434629,283,0.985294465,-0.017572847,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.441765945,0.462529375,Inf,1,1.14046173,0.254093988,1.441765945,0.081748949,0.056700568,tumor16SProximity_v3,CD93,NA,90,0.044444444,1755,18,0.035335689,283,0.6093096,0.527836978,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.642767079,0.238007506,Inf,1,-1.193599351,0.232634728,0.642767079,0.028102696,0.043721431,tumor16SProximity_v3,CD96,NA,31,0.016524217,1755,15,0.049469965,283,0.592810096,-0.637632055,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.772548667,0.090260853,Inf,1,-2.208755112,0.027191679,0.772548667,0.224308681,0.290348933,tumor16SProximity_v3,CD99,NA,271,0.121937322,1755,113,0.325088339,283,0.398158055,-0.372302275,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.638214231,0.114114296,Inf,1,-2.511605165,0.012018347,0.638214231,0.082188867,0.128779433,tumor16SProximity_v3,CD99L2,NA,99,0.05014245,1755,49,0.151943463,283,0.330479581,-0.647887317,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.141321269,0.516609378,Inf,1,0.292033756,0.770260815,1.141321269,0.020743497,0.018174985,tumor16SProximity_v3,CDA,NA,25,0.014245014,1755,7,0.017667845,283,0.925123804,0.190704951,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.089365783,0.468164484,Inf,1,0.199171453,0.842128629,1.089365783,0.018602441,0.017076396,tumor16SProximity_v3,CDC14A,NA,24,0.013675214,1755,7,0.024734982,283,0.951427276,0.123488457,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.207296182,0.35555259,Inf,1,0.639664693,0.522390614,1.207296182,0.056396638,0.046713175,tumor16SProximity_v3,CDC14B,NA,66,0.034757835,1755,18,0.053003534,283,0.794979116,0.271779652,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.172001467,0.242489604,Inf,1,0.767091861,0.443026901,1.172001467,0.098728632,0.084239342,tumor16SProximity_v3,CDC16,NA,119,0.05982906,1755,32,0.102473498,283,0.746716645,0.228974375,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.855869597,0.318062364,Inf,1,-0.418802127,0.67536075,0.855869597,0.023540598,0.027504888,tumor16SProximity_v3,CDC20,NA,28,0.015954416,1755,10,0.035335689,283,0.881320819,-0.224537096,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.857827604,1.440004915,Inf,1,2.083948079,0.03716489,2.857827604,0.0365297,0.012782332,tumor16SProximity_v3,CDC20B,NA,43,0.022222222,1755,5,0.017667845,283,0.413519858,1.51491889,P < 0.05
Within30micronTumor / Within30um16StumorHigh,10.77538294,11.02675598,Inf,1,2.323070527,0.020175364,10.77538294,0.028222749,0.002619188,tumor16SProximity_v3,CDC23,NA,33,0.017663818,1755,1,0.003533569,283,0.369128251,3.429667236,P < 0.05
Within30micronTumor / Within30um16StumorHigh,8.497114127,8.765598693,Inf,1,2.074188163,0.038061839,8.497114127,0.02250899,0.002649016,tumor16SProximity_v3,CDC25A,NA,27,0.014814815,1755,1,0.003533569,283,0.413519858,3.086972942,P < 0.05
Within30micronTumor / Within30um16StumorHigh,1.390857596,0.42219658,Inf,1,1.086869246,0.2770946,1.390857596,0.051281464,0.036870391,tumor16SProximity_v3,CDC25B,NA,61,0.033048433,1755,14,0.045936396,283,0.629936546,0.475974716,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.745160312,0.448383015,Inf,1,-0.488852822,0.624945899,0.745160312,0.007455951,0.010005834,tumor16SProximity_v3,CDC25C,NA,9,0.005128205,1755,4,0.014134276,283,0.852443242,-0.424377258,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.860610718,0.321291294,Inf,1,-0.402092628,0.687615858,0.860610718,0.024194579,0.028113267,tumor16SProximity_v3,CDC26,NA,29,0.015954416,1755,11,0.038869258,283,0.888283981,-0.216567288,NS or |log2FC| < 1
