contrast,p.value,fold_change,counts_1,ncells_1,counts_2,ncells_2,target
16Spos_tumor / 16Sneg_tumor,0.649841398,0.941136017,74,164,10774,39686,LAMTOR5
16Spos_tumor / 16Sneg_tumor,0.14828027,1.508618276,15,164,1141,39686,LANCL1
16Spos_tumor / 16Sneg_tumor,0.655543814,0.909495234,26,164,3395,39686,LANCL2
16Spos_tumor / 16Sneg_tumor,0.015180812,0.600486423,25,164,4636,39686,LAPTM4A
16Spos_tumor / 16Sneg_tumor,0.320935101,1.158156183,57,164,8554,39686,LAPTM4B
16Spos_tumor / 16Sneg_tumor,0.662916257,1.098624448,24,164,2801,39686,LARP1
16Spos_tumor / 16Sneg_tumor,0.626515993,0.794492281,5,164,643,39686,LAT
16Spos_tumor / 16Sneg_tumor,0.717832769,1.154542722,7,164,708,39686,LATS1
16Spos_tumor / 16Sneg_tumor,0.271956298,1.421691707,12,164,978,39686,LATS2
16Spos_tumor / 16Sneg_tumor,0.915538065,1.055461275,4,164,504,39686,LBP
16Spos_tumor / 16Sneg_tumor,0.198236454,0.713301835,17,164,4261,39686,LBR
16Spos_tumor / 16Sneg_tumor,0.347605059,1.423285272,9,164,766,39686,LCK
16Spos_tumor / 16Sneg_tumor,0.959395608,0.987151343,18,164,2103,39686,LCLAT1
16Spos_tumor / 16Sneg_tumor,0.638425701,1.125121366,18,164,2019,39686,LCMT1
16Spos_tumor / 16Sneg_tumor,0.931167221,1.012337671,135,164,26641,39686,LCN2
16Spos_tumor / 16Sneg_tumor,0.971263342,0.991095048,19,164,2292,39686,LCOR
16Spos_tumor / 16Sneg_tumor,0.440357121,0.847302775,26,164,3848,39686,LDB1
16Spos_tumor / 16Sneg_tumor,0.230784452,0.296904342,1,164,434,39686,LDB2
16Spos_tumor / 16Sneg_tumor,0.400430078,0.889426578,68,164,8931,39686,LDHA
16Spos_tumor / 16Sneg_tumor,0.358492017,1.13466607,77,164,8433,39686,LDHB
16Spos_tumor / 16Sneg_tumor,0.005538497,1.481807744,80,164,7762,39686,LDLR
16Spos_tumor / 16Sneg_tumor,0.6470278,1.130103607,15,164,1510,39686,LDLRAP1
16Spos_tumor / 16Sneg_tumor,0.609286719,1.226936313,8,164,565,39686,LEF1
16Spos_tumor / 16Sneg_tumor,0.687855116,0.875523041,12,164,2048,39686,LEFTY1
16Spos_tumor / 16Sneg_tumor,0.477385501,0.713909804,5,164,891,39686,LEFTY2
16Spos_tumor / 16Sneg_tumor,0.073150457,1.484400989,26,164,2032,39686,LEMD3
16Spos_tumor / 16Sneg_tumor,0.000696923,2.483000701,16,164,789,39686,LEO1
16Spos_tumor / 16Sneg_tumor,0.337932898,1.484450093,8,164,644,39686,LEP
16Spos_tumor / 16Sneg_tumor,0.893566308,1.045288802,11,164,1242,39686,LEPR
16Spos_tumor / 16Sneg_tumor,0.027226551,1.995229746,12,164,760,39686,LEPROT
16Spos_tumor / 16Sneg_tumor,0.200207565,1.2757526,46,164,5258,39686,LFNG
16Spos_tumor / 16Sneg_tumor,0.557594299,1.266811291,7,164,765,39686,LGALS2
16Spos_tumor / 16Sneg_tumor,0.166807135,1.335218858,31,164,4948,39686,LGALS3
16Spos_tumor / 16Sneg_tumor,0.744504668,1.039867635,99,164,14608,39686,LGALS3BP
16Spos_tumor / 16Sneg_tumor,0.330658921,0.827604703,32,164,6167,39686,LGALS9
16Spos_tumor / 16Sneg_tumor,0.639706656,0.899704814,23,164,2576,39686,LGR4
16Spos_tumor / 16Sneg_tumor,0.187120356,0.631906267,11,164,1353,39686,LGR5
16Spos_tumor / 16Sneg_tumor,0.685332357,1.135707238,12,164,1404,39686,LHPP
16Spos_tumor / 16Sneg_tumor,0.118044769,0.387685859,3,164,1240,39686,LHX1
16Spos_tumor / 16Sneg_tumor,0.696075785,1.113001761,17,164,1971,39686,LIAS
16Spos_tumor / 16Sneg_tumor,0.624883619,1.161992486,13,164,2086,39686,LIF
16Spos_tumor / 16Sneg_tumor,0.697459838,0.853803998,7,164,1469,39686,LIFR
16Spos_tumor / 16Sneg_tumor,0.006428381,1.680583575,48,164,3326,39686,LIG1
16Spos_tumor / 16Sneg_tumor,0.062304808,1.721571909,16,164,1392,39686,LIG4
16Spos_tumor / 16Sneg_tumor,0.947301892,1.025242954,9,164,1070,39686,LILRA1
16Spos_tumor / 16Sneg_tumor,0.213415691,0.408427568,2,164,592,39686,LILRA3
16Spos_tumor / 16Sneg_tumor,0.230958459,1.698579516,6,164,481,39686,LILRA4
16Spos_tumor / 16Sneg_tumor,0.227261211,0.690501353,12,164,2199,39686,LIMD1
16Spos_tumor / 16Sneg_tumor,0.077640867,0.639351656,20,164,2723,39686,LIMK2
16Spos_tumor / 16Sneg_tumor,0.428858113,0.749523543,8,164,1352,39686,LIN28A
16Spos_tumor / 16Sneg_tumor,0.124756822,1.661079756,10,164,752,39686,LIN52
16Spos_tumor / 16Sneg_tumor,0.031947143,1.670810544,21,164,1561,39686,LIN54
16Spos_tumor / 16Sneg_tumor,0.372925212,0.675125637,6,164,1049,39686,LINC01781
16Spos_tumor / 16Sneg_tumor,0.268684303,0.750176517,18,164,2971,39686,LINC01857
16Spos_tumor / 16Sneg_tumor,0.994309326,1.003435822,5,164,566,39686,LINC02446
16Spos_tumor / 16Sneg_tumor,0.027518908,1.990610166,15,164,945,39686,LINGO1
16Spos_tumor / 16Sneg_tumor,0.492685315,1.28457344,9,164,885,39686,LIPE
16Spos_tumor / 16Sneg_tumor,0.516182063,0.876585222,30,164,4705,39686,LITAF
16Spos_tumor / 16Sneg_tumor,0.03388125,1.582815756,28,164,2274,39686,LLGL1
16Spos_tumor / 16Sneg_tumor,0.279542992,0.853355729,58,164,8186,39686,LMAN1
16Spos_tumor / 16Sneg_tumor,0.500973296,0.907289278,57,164,8929,39686,LMAN2
16Spos_tumor / 16Sneg_tumor,0.535298506,1.151885017,24,164,3293,39686,LMBR1L
16Spos_tumor / 16Sneg_tumor,0.303325283,1.241626624,27,164,3044,39686,LMF2
16Spos_tumor / 16Sneg_tumor,0.503630339,0.940305606,220,164,29947,39686,LMNA
16Spos_tumor / 16Sneg_tumor,0.641422315,0.899033259,25,164,3325,39686,LMNB1
16Spos_tumor / 16Sneg_tumor,0.064785304,0.673532725,29,164,3252,39686,LMO4
16Spos_tumor / 16Sneg_tumor,0.81247313,0.932952523,14,164,2500,39686,LMO7
16Spos_tumor / 16Sneg_tumor,0.475952628,0.768349958,8,164,1201,39686,LNPEP
16Spos_tumor / 16Sneg_tumor,0.789890385,1.145697998,4,164,471,39686,LNX1
16Spos_tumor / 16Sneg_tumor,0.679493017,1.068149861,48,164,6476,39686,LONP1
16Spos_tumor / 16Sneg_tumor,0.654021661,0.858841262,10,164,966,39686,LONRF1
16Spos_tumor / 16Sneg_tumor,0.971215673,1.010532093,14,164,1700,39686,LOX
16Spos_tumor / 16Sneg_tumor,0.170215127,1.467511505,19,164,1270,39686,LPAR1
16Spos_tumor / 16Sneg_tumor,0.436206027,0.816493981,18,164,2595,39686,LPAR2
16Spos_tumor / 16Sneg_tumor,0.811599236,0.925864288,12,164,1203,39686,LPAR3
16Spos_tumor / 16Sneg_tumor,0.339778136,1.224635244,26,164,3035,39686,LPCAT1
16Spos_tumor / 16Sneg_tumor,0.453457134,1.260703625,11,164,1298,39686,LPCAT2
16Spos_tumor / 16Sneg_tumor,0.50405027,0.827818415,14,164,2351,39686,LPCAT3
16Spos_tumor / 16Sneg_tumor,0.898762694,0.947378666,6,164,1074,39686,LPCAT4
16Spos_tumor / 16Sneg_tumor,0.354118466,1.221058464,24,164,2248,39686,LPGAT1
16Spos_tumor / 16Sneg_tumor,0.542827486,0.797161956,8,164,1229,39686,LPIN1
16Spos_tumor / 16Sneg_tumor,0.636560751,1.137575463,15,164,2044,39686,LPIN2
16Spos_tumor / 16Sneg_tumor,0.608704264,1.123155268,24,164,2653,39686,LRBA
16Spos_tumor / 16Sneg_tumor,0.550189365,0.775565003,6,164,1005,39686,LRCH1
16Spos_tumor / 16Sneg_tumor,0.218819595,1.307260097,27,164,2548,39686,LRIG1
16Spos_tumor / 16Sneg_tumor,0.286695614,1.465897551,10,164,821,39686,LRP2
16Spos_tumor / 16Sneg_tumor,0.489890201,1.250980818,13,164,1306,39686,LRP4
16Spos_tumor / 16Sneg_tumor,0.011739862,1.398937176,86,164,8035,39686,LRP5
16Spos_tumor / 16Sneg_tumor,0.413527034,1.166074496,40,164,3183,39686,LRP6
16Spos_tumor / 16Sneg_tumor,0.281620305,1.139197471,81,164,8208,39686,LRPAP1
16Spos_tumor / 16Sneg_tumor,0.636387075,0.919940552,39,164,6049,39686,LRPPRC
16Spos_tumor / 16Sneg_tumor,0.338438268,1.30703227,17,164,1687,39686,LRR1
16Spos_tumor / 16Sneg_tumor,0.505812035,0.614517603,2,164,422,39686,LRRC3B
16Spos_tumor / 16Sneg_tumor,0.108876164,0.745592351,35,164,4560,39686,LRRC41
16Spos_tumor / 16Sneg_tumor,0.870389918,1.044706134,16,164,1882,39686,LRRC4B
16Spos_tumor / 16Sneg_tumor,0.385499557,1.334401113,11,164,1045,39686,LRRC4C
16Spos_tumor / 16Sneg_tumor,0.553266681,1.205295775,12,164,1231,39686,LRRC7
16Spos_tumor / 16Sneg_tumor,0.357109888,1.292700749,15,164,1354,39686,LRRC8B
16Spos_tumor / 16Sneg_tumor,0.030682199,1.433468512,44,164,3917,39686,LRRFIP1
16Spos_tumor / 16Sneg_tumor,0.84231268,0.907672137,5,164,691,39686,LRRK2
16Spos_tumor / 16Sneg_tumor,0.745604892,1.152127268,6,164,681,39686,LRRN3
16Spos_tumor / 16Sneg_tumor,0.11951235,2.330641209,4,164,237,39686,LRRTM3
16Spos_tumor / 16Sneg_tumor,0.204423093,1.562691242,10,164,865,39686,LRSAM1
16Spos_tumor / 16Sneg_tumor,0.326853439,0.679035146,7,164,1176,39686,LSM6
16Spos_tumor / 16Sneg_tumor,0.509355492,1.137060798,31,164,3813,39686,LSM7
16Spos_tumor / 16Sneg_tumor,0.271915878,1.334897922,18,164,1449,39686,LSM8
16Spos_tumor / 16Sneg_tumor,0.754653439,1.048562206,54,164,11314,39686,LSR
16Spos_tumor / 16Sneg_tumor,0.292350415,1.25912191,29,164,3228,39686,LSS
16Spos_tumor / 16Sneg_tumor,0.314188225,1.414633811,10,164,878,39686,LTA
16Spos_tumor / 16Sneg_tumor,0.125301863,0.524337356,6,164,1298,39686,LTA4H
16Spos_tumor / 16Sneg_tumor,0.450909232,0.744875463,12,164,1636,39686,LTB
16Spos_tumor / 16Sneg_tumor,0.325265409,0.685066433,8,164,1270,39686,LTBP1
16Spos_tumor / 16Sneg_tumor,0.66559051,0.943454207,68,164,8101,39686,LTBR
16Spos_tumor / 16Sneg_tumor,0.129672386,1.588803144,14,164,1130,39686,LTC4S
16Spos_tumor / 16Sneg_tumor,0.60590116,0.783859372,5,164,735,39686,LTF
16Spos_tumor / 16Sneg_tumor,0.103207397,1.637870797,13,164,1056,39686,LTK
16Spos_tumor / 16Sneg_tumor,0.918166802,0.94739133,4,164,552,39686,LUZP2
16Spos_tumor / 16Sneg_tumor,0.86223756,1.060734902,10,164,1151,39686,LY6D
16Spos_tumor / 16Sneg_tumor,0.892578205,1.019687549,67,164,6950,39686,LY6E
16Spos_tumor / 16Sneg_tumor,0.759967511,0.885529835,7,164,1268,39686,LY75
16Spos_tumor / 16Sneg_tumor,0.427178132,0.652339353,4,164,784,39686,LY9
16Spos_tumor / 16Sneg_tumor,0.433704286,1.523223706,4,164,372,39686,LY96
16Spos_tumor / 16Sneg_tumor,0.631889077,1.16386968,12,164,1251,39686,LYAR
16Spos_tumor / 16Sneg_tumor,0.241768568,1.378212809,18,164,1254,39686,LYL1
16Spos_tumor / 16Sneg_tumor,0.913451688,0.965732232,11,164,1373,39686,LYNX1
16Spos_tumor / 16Sneg_tumor,0.919659904,0.969011331,12,164,1519,39686,LYPD3
16Spos_tumor / 16Sneg_tumor,0.939836258,1.017702888,21,164,2364,39686,LYPLA1
16Spos_tumor / 16Sneg_tumor,0.700195539,1.203392939,5,164,553,39686,LYVE1
16Spos_tumor / 16Sneg_tumor,0.894292204,0.969586543,21,164,2679,39686,M6PR
16Spos_tumor / 16Sneg_tumor,0.957188617,1.011611642,26,164,2747,39686,MACF1
16Spos_tumor / 16Sneg_tumor,0.275410229,1.261050231,25,164,2943,39686,MAD1L1
16Spos_tumor / 16Sneg_tumor,0.00754632,1.901474748,21,164,1349,39686,MAD2L1
16Spos_tumor / 16Sneg_tumor,0.068504505,1.442338069,29,164,2855,39686,MAD2L2
16Spos_tumor / 16Sneg_tumor,0.194356986,1.465359272,14,164,1191,39686,MADCAM1
16Spos_tumor / 16Sneg_tumor,0.671994816,1.140246311,13,164,1460,39686,MAFA
16Spos_tumor / 16Sneg_tumor,0.221141682,0.577331734,6,164,1431,39686,MAG
16Spos_tumor / 16Sneg_tumor,0.881761093,1.052972817,10,164,1183,39686,MAGEA12
16Spos_tumor / 16Sneg_tumor,0.004607807,0.460686158,15,164,3807,39686,MAGEA3/6
16Spos_tumor / 16Sneg_tumor,0.72580644,0.932631081,29,164,3593,39686,MAGEA4
16Spos_tumor / 16Sneg_tumor,0.203471747,0.270469105,1,164,466,39686,MAGEB2
16Spos_tumor / 16Sneg_tumor,0.42207196,0.657973109,4,164,756,39686,MAGEC1
16Spos_tumor / 16Sneg_tumor,0.383636599,0.639247739,4,164,819,39686,MAGEC2
16Spos_tumor / 16Sneg_tumor,0.049288389,0.657998926,26,164,4001,39686,MAGED1
16Spos_tumor / 16Sneg_tumor,0.887467064,1.027189783,35,164,3080,39686,MAGED2
16Spos_tumor / 16Sneg_tumor,0.795132075,1.126459265,5,164,562,39686,MAGI1
16Spos_tumor / 16Sneg_tumor,0.305889786,0.827144316,36,164,4430,39686,MAGOH
16Spos_tumor / 16Sneg_tumor,0.946218624,1.02034087,12,164,1254,39686,MAGT1
16Spos_tumor / 16Sneg_tumor,0.987763981,9.25E-08,0,164,369,39686,MAL
16Spos_tumor / 16Sneg_tumor,0.91998332,1.032883435,11,164,1357,39686,MALT1
16Spos_tumor / 16Sneg_tumor,0.405697159,0.732662766,8,164,1217,39686,MAML1
16Spos_tumor / 16Sneg_tumor,0.780684672,0.891267379,7,164,949,39686,MAML2
16Spos_tumor / 16Sneg_tumor,0.186000235,1.392670074,21,164,1645,39686,MAML3
16Spos_tumor / 16Sneg_tumor,0.702938799,0.869701048,9,164,1326,39686,MAN1A1
16Spos_tumor / 16Sneg_tumor,0.530602162,1.219614742,11,164,997,39686,MAN1A2
16Spos_tumor / 16Sneg_tumor,0.344122816,0.824691149,27,164,3892,39686,MAN1B1
16Spos_tumor / 16Sneg_tumor,0.452700162,1.28404441,11,164,1020,39686,MAN1C1
16Spos_tumor / 16Sneg_tumor,0.802827661,1.064754172,19,164,2578,39686,MANBA
16Spos_tumor / 16Sneg_tumor,0.361518258,0.84753767,40,164,4789,39686,MANF
16Spos_tumor / 16Sneg_tumor,0.859248896,1.059667425,11,164,1335,39686,MAOA
16Spos_tumor / 16Sneg_tumor,0.135664119,0.341095962,2,164,727,39686,MAOB
16Spos_tumor / 16Sneg_tumor,0.171907993,0.601423521,8,164,1675,39686,MAP1LC3A
16Spos_tumor / 16Sneg_tumor,0.048995889,1.799658424,14,164,1028,39686,MAP1LC3B
16Spos_tumor / 16Sneg_tumor,0.259192443,1.587125007,7,164,553,39686,MAP2
16Spos_tumor / 16Sneg_tumor,0.840590134,0.955376356,22,164,3506,39686,MAP2K1
16Spos_tumor / 16Sneg_tumor,0.95545781,1.009908482,38,164,5533,39686,MAP2K2
16Spos_tumor / 16Sneg_tumor,0.489717824,1.166551114,22,164,2666,39686,MAP2K3
16Spos_tumor / 16Sneg_tumor,0.716343979,0.896797382,13,164,1719,39686,MAP2K4
16Spos_tumor / 16Sneg_tumor,0.070618657,1.588471493,18,164,1409,39686,MAP2K5
16Spos_tumor / 16Sneg_tumor,0.4949225,0.804074771,12,164,1611,39686,MAP2K6
16Spos_tumor / 16Sneg_tumor,0.472948565,0.804331913,12,164,1986,39686,MAP2K7
16Spos_tumor / 16Sneg_tumor,0.558395953,0.821993109,10,164,1269,39686,MAP3K1
16Spos_tumor / 16Sneg_tumor,0.321232492,0.689680546,8,164,1313,39686,MAP3K12
16Spos_tumor / 16Sneg_tumor,0.26518542,0.667824827,9,164,1614,39686,MAP3K13
16Spos_tumor / 16Sneg_tumor,0.057377648,1.540008049,24,164,2058,39686,MAP3K14
16Spos_tumor / 16Sneg_tumor,0.922219373,0.972130594,14,164,1711,39686,MAP3K2
16Spos_tumor / 16Sneg_tumor,0.247250848,0.506642027,3,164,733,39686,MAP3K20
16Spos_tumor / 16Sneg_tumor,0.949290911,0.980790801,13,164,1575,39686,MAP3K3
16Spos_tumor / 16Sneg_tumor,0.424566743,1.184220053,30,164,3256,39686,MAP3K4
16Spos_tumor / 16Sneg_tumor,0.502124933,1.240960201,11,164,1316,39686,MAP3K5
16Spos_tumor / 16Sneg_tumor,0.331968142,1.293256981,16,164,1456,39686,MAP3K7
16Spos_tumor / 16Sneg_tumor,0.457180904,0.578893696,2,164,437,39686,MAP4
16Spos_tumor / 16Sneg_tumor,0.646452762,0.847695929,9,164,1493,39686,MAP4K2
16Spos_tumor / 16Sneg_tumor,0.943085783,1.020204676,15,164,1733,39686,MAP4K3
16Spos_tumor / 16Sneg_tumor,0.530699027,1.133514283,31,164,2886,39686,MAP4K4
16Spos_tumor / 16Sneg_tumor,0.564107459,1.120281729,31,164,3326,39686,MAP7
16Spos_tumor / 16Sneg_tumor,0.656438491,0.879314612,13,164,1698,39686,MAPK1
16Spos_tumor / 16Sneg_tumor,0.910815018,1.034265622,14,164,1633,39686,MAPK10
16Spos_tumor / 16Sneg_tumor,0.820074757,1.070078753,14,164,1625,39686,MAPK11
16Spos_tumor / 16Sneg_tumor,0.764688695,0.950831548,43,164,6872,39686,MAPK13
16Spos_tumor / 16Sneg_tumor,0.772844055,1.050546564,40,164,4459,39686,MAPK14
16Spos_tumor / 16Sneg_tumor,0.419940169,1.345266069,8,164,756,39686,MAPK3
16Spos_tumor / 16Sneg_tumor,0.039996721,1.828563271,15,164,1074,39686,MAPK7
16Spos_tumor / 16Sneg_tumor,0.529223307,0.728036743,4,164,708,39686,MAPK8
16Spos_tumor / 16Sneg_tumor,0.088063079,0.412442434,4,164,1090,39686,MAPK8IP1
16Spos_tumor / 16Sneg_tumor,0.596307715,1.210741932,10,164,1167,39686,MAPK8IP2
16Spos_tumor / 16Sneg_tumor,0.444696577,0.826469058,19,164,2956,39686,MAPK8IP3
16Spos_tumor / 16Sneg_tumor,0.380545161,0.716904277,8,164,1376,39686,MAPK9
16Spos_tumor / 16Sneg_tumor,0.118712095,1.355735106,32,164,3120,39686,MAPKAP1
16Spos_tumor / 16Sneg_tumor,0.420268785,1.214535494,19,164,1932,39686,MAPKAPK2
16Spos_tumor / 16Sneg_tumor,0.881292739,0.947561462,9,164,1176,39686,MAPKAPK3
16Spos_tumor / 16Sneg_tumor,0.159529579,1.277091991,42,164,3886,39686,MAPKAPK5
16Spos_tumor / 16Sneg_tumor,0.178187544,0.257009918,1,164,494,39686,MAPKBP1
16Spos_tumor / 16Sneg_tumor,0.83690804,0.962447338,35,164,4567,39686,MAPRE1
16Spos_tumor / 16Sneg_tumor,0.164800787,1.711351925,9,164,720,39686,MAPT
16Spos_tumor / 16Sneg_tumor,0.231050231,0.851309512,69,164,11509,39686,MARCKSL1
16Spos_tumor / 16Sneg_tumor,0.779973582,1.090972446,11,164,1096,39686,MARK3
16Spos_tumor / 16Sneg_tumor,0.707940218,0.81405234,4,164,631,39686,MASP1
16Spos_tumor / 16Sneg_tumor,0.083104819,1.70342094,15,164,1188,39686,MASP2
16Spos_tumor / 16Sneg_tumor,0.588035162,0.898994939,32,164,4221,39686,MAU2
16Spos_tumor / 16Sneg_tumor,0.327430156,0.791470767,21,164,2878,39686,MAVS
16Spos_tumor / 16Sneg_tumor,0.859116019,0.964917486,30,164,3475,39686,MAX
16Spos_tumor / 16Sneg_tumor,0.480862209,0.648076945,3,164,600,39686,MB
16Spos_tumor / 16Sneg_tumor,0.111277109,1.508892885,16,164,1461,39686,MBD3
16Spos_tumor / 16Sneg_tumor,0.70914877,1.082398876,26,164,2864,39686,MBD4
16Spos_tumor / 16Sneg_tumor,0.584389953,0.87425672,21,164,2751,39686,MBIP
16Spos_tumor / 16Sneg_tumor,0.662866714,1.196053158,7,164,758,39686,MBL2
16Spos_tumor / 16Sneg_tumor,0.219580219,0.572461349,5,164,1282,39686,MBNL1
16Spos_tumor / 16Sneg_tumor,0.634981757,0.828916977,7,164,1205,39686,MBNL3
16Spos_tumor / 16Sneg_tumor,0.154765021,0.515242084,5,164,1118,39686,MBOAT2
16Spos_tumor / 16Sneg_tumor,0.481585119,1.160145354,28,164,3217,39686,MBOAT7
16Spos_tumor / 16Sneg_tumor,0.127419939,1.51624328,16,164,1327,39686,MBTPS1
16Spos_tumor / 16Sneg_tumor,0.263834921,1.398026529,13,164,1033,39686,MBTPS2
16Spos_tumor / 16Sneg_tumor,0.76190892,0.872640699,6,164,877,39686,MC2R
16Spos_tumor / 16Sneg_tumor,0.09998485,0.188923472,1,164,643,39686,MC3R
16Spos_tumor / 16Sneg_tumor,0.770564979,1.169865294,4,164,463,39686,MC4R
16Spos_tumor / 16Sneg_tumor,0.287135675,1.630512869,6,164,550,39686,MC5R
16Spos_tumor / 16Sneg_tumor,0.898974355,0.96018306,11,164,1531,39686,MCAT
16Spos_tumor / 16Sneg_tumor,0.150095908,1.539923232,13,164,1198,39686,MCEE
16Spos_tumor / 16Sneg_tumor,0.535870662,1.275749655,8,164,808,39686,MCEMP1
16Spos_tumor / 16Sneg_tumor,0.716771955,0.86727092,7,164,1109,39686,MCFD2
16Spos_tumor / 16Sneg_tumor,0.19512882,1.446153024,15,164,1314,39686,MCHR2
16Spos_tumor / 16Sneg_tumor,0.954386478,1.018766402,10,164,1164,39686,MCM2
16Spos_tumor / 16Sneg_tumor,0.117294621,1.35014212,37,164,2815,39686,MCM3
16Spos_tumor / 16Sneg_tumor,0.985872011,1.005636962,12,164,1250,39686,MCM4
16Spos_tumor / 16Sneg_tumor,0.480252916,0.801576359,12,164,1656,39686,MCM5
16Spos_tumor / 16Sneg_tumor,0.092622851,1.492607962,24,164,2016,39686,MCM6
16Spos_tumor / 16Sneg_tumor,0.637486197,1.140120456,15,164,1492,39686,MCM7
16Spos_tumor / 16Sneg_tumor,0.601899585,0.842923691,11,164,1752,39686,MCOLN1
16Spos_tumor / 16Sneg_tumor,0.672952233,0.861277435,9,164,1371,39686,MCPH1
16Spos_tumor / 16Sneg_tumor,0.735095756,0.922354328,21,164,2753,39686,MCRS1
16Spos_tumor / 16Sneg_tumor,0.201051193,1.59561388,9,164,852,39686,MCTP1
16Spos_tumor / 16Sneg_tumor,0.001946158,2.075771522,22,164,1408,39686,MCTP2
16Spos_tumor / 16Sneg_tumor,0.255298791,1.291611414,26,164,1937,39686,MDC1
16Spos_tumor / 16Sneg_tumor,0.987355809,1.08E-07,0,164,422,39686,MDFIC
16Spos_tumor / 16Sneg_tumor,0.78779558,1.128303448,6,164,720,39686,MDGA2
16Spos_tumor / 16Sneg_tumor,0.313950515,0.798227397,23,164,3793,39686,MDH1
16Spos_tumor / 16Sneg_tumor,0.486214211,0.851686646,20,164,3310,39686,MDH2
16Spos_tumor / 16Sneg_tumor,0.980979953,0.997980783,274,164,30691,39686,MDK
16Spos_tumor / 16Sneg_tumor,0.035086227,0.494913221,10,164,2479,39686,MDM2
16Spos_tumor / 16Sneg_tumor,0.199475199,1.344070168,23,164,1784,39686,MDM4
16Spos_tumor / 16Sneg_tumor,0.350577569,1.45343213,7,164,654,39686,ME1
16Spos_tumor / 16Sneg_tumor,0.928131746,0.968692118,9,164,1162,39686,ME2
16Spos_tumor / 16Sneg_tumor,0.556088789,0.654417197,2,164,423,39686,ME3
16Spos_tumor / 16Sneg_tumor,0.831707037,0.970082319,62,164,7159,39686,MEA1
16Spos_tumor / 16Sneg_tumor,0.484685228,0.858412277,24,164,2595,39686,MEAF6
16Spos_tumor / 16Sneg_tumor,0.655425192,1.123481701,17,164,1690,39686,MECOM
16Spos_tumor / 16Sneg_tumor,0.443835983,1.170561591,27,164,2989,39686,MECP2
16Spos_tumor / 16Sneg_tumor,0.234229463,1.387334005,16,164,1426,39686,MECR
16Spos_tumor / 16Sneg_tumor,0.902322028,1.031548395,18,164,2028,39686,MED1
16Spos_tumor / 16Sneg_tumor,0.016228121,0.439118223,9,164,2826,39686,MED10
16Spos_tumor / 16Sneg_tumor,0.646653417,0.855950621,10,164,1456,39686,MED11
16Spos_tumor / 16Sneg_tumor,0.815984085,1.080657323,10,164,1005,39686,MED12
16Spos_tumor / 16Sneg_tumor,0.518424708,1.138287384,31,164,3240,39686,MED13
16Spos_tumor / 16Sneg_tumor,0.751558227,1.094605176,15,164,1483,39686,MED13L
16Spos_tumor / 16Sneg_tumor,0.165589639,1.340985801,31,164,2067,39686,MED14
16Spos_tumor / 16Sneg_tumor,0.46572579,1.047895263,390,164,42691,39686,MED15
16Spos_tumor / 16Sneg_tumor,0.859921071,0.958663247,20,164,3025,39686,MED16
16Spos_tumor / 16Sneg_tumor,0.401988119,0.651376594,4,164,768,39686,MED19
16Spos_tumor / 16Sneg_tumor,0.340138745,1.255607773,22,164,1898,39686,MED21
16Spos_tumor / 16Sneg_tumor,0.514387009,1.262841803,9,164,837,39686,MED23
16Spos_tumor / 16Sneg_tumor,0.800575441,0.906501674,7,164,1104,39686,MED24
16Spos_tumor / 16Sneg_tumor,0.521400421,1.148975439,25,164,2474,39686,MED25
16Spos_tumor / 16Sneg_tumor,0.346090188,1.21922038,26,164,2668,39686,MED27
16Spos_tumor / 16Sneg_tumor,0.080011953,0.642706153,17,164,3402,39686,MED28
16Spos_tumor / 16Sneg_tumor,0.975576902,0.993479066,26,164,2691,39686,MED29
16Spos_tumor / 16Sneg_tumor,0.606538295,0.858015999,13,164,1712,39686,MED30
16Spos_tumor / 16Sneg_tumor,0.536050669,1.165659667,24,164,1831,39686,MED31
16Spos_tumor / 16Sneg_tumor,0.588440573,0.847428476,12,164,1670,39686,MED4
16Spos_tumor / 16Sneg_tumor,0.618392915,1.158959893,14,164,1311,39686,MED6
16Spos_tumor / 16Sneg_tumor,0.15118602,0.51809795,5,164,1227,39686,MED7
16Spos_tumor / 16Sneg_tumor,0.281913279,1.298356837,20,164,1715,39686,MED8
16Spos_tumor / 16Sneg_tumor,0.269476272,1.303292854,20,164,1865,39686,MED9
16Spos_tumor / 16Sneg_tumor,0.318185749,1.320241428,17,164,1414,39686,MEF2A
16Spos_tumor / 16Sneg_tumor,0.370334361,1.204520336,28,164,3054,39686,MEF2D
16Spos_tumor / 16Sneg_tumor,0.735629019,0.784889577,2,164,316,39686,MEFV
16Spos_tumor / 16Sneg_tumor,0.134765475,1.683129184,10,164,714,39686,MEGF11
16Spos_tumor / 16Sneg_tumor,0.095344174,0.675224879,24,164,2678,39686,MEIS1
16Spos_tumor / 16Sneg_tumor,0.62179219,0.888702063,22,164,3099,39686,MEIS2
16Spos_tumor / 16Sneg_tumor,0.191648163,1.539055281,10,164,685,39686,MELK
16Spos_tumor / 16Sneg_tumor,0.924590135,0.978389309,23,164,2993,39686,MELTF
16Spos_tumor / 16Sneg_tumor,0.517220662,0.858160982,21,164,3225,39686,MEN1
16Spos_tumor / 16Sneg_tumor,0.606347574,0.734239209,3,164,538,39686,MEOX1
16Spos_tumor / 16Sneg_tumor,0.083035593,1.539430396,22,164,1746,39686,MESP1
16Spos_tumor / 16Sneg_tumor,0.402918203,0.767873068,11,164,2380,39686,MET
