"","Gene","Subset","Contrast","log2FC","Pr(>|t|)","FDR"
"High...Low.297","IGF2","BrM","High - Low",0.49178984907641,0.626211201128651,0.791153982335411
"High...Low.298","NCAM1","BrM","High - Low",-0.846084705326822,0.258919953251276,0.493769103869323
"High...Low.299","CD4","BrM","High - Low",-0.606173489098497,0.42773661293684,0.649309376626127
"High...Low.300","SLC11A2","BrM","High - Low",0.951532406010468,0.000410091367707988,0.00902072049407979
"High...Low.301","IGF1","BrM","High - Low",0.272830821021835,0.633903216031666,0.79636368465185
"High...Low.302","SERPINA5","BrM","High - Low",-1.83341088103228,0.0312772039761755,0.143343011507375
"High...Low.303","NOS2","BrM","High - Low",-1.20374042154211,0.0814543744013771,0.250394791886457
"High...Low.304","LTBP1","BrM","High - Low",-0.0241378459353552,0.957229155438243,0.977285411011708
"High...Low.305","IL10RB","BrM","High - Low",1.5127239704291,0.0144757602860455,0.0926422170181958
"High...Low.306","IFNAR1","BrM","High - Low",1.19287831564073,0.00486494304384426,0.0476480427946208
"High...Low.307","NCF4","BrM","High - Low",-0.519673340380525,0.456999507958229,0.673674159392492
"High...Low.308","ITGAM","BrM","High - Low",0.705324520409918,0.33458280380231,0.570126177113154
"High...Low.309","RFX2","BrM","High - Low",-1.44543764952307,9.14682328064245e-06,0.000592426193037907
"High...Low.310","SOD2","BrM","High - Low",0.277612910754734,0.529006482882183,0.725710991912311
"High...Low.311","GSR","BrM","High - Low",0.35088284217091,0.393698111762219,0.62109117992258
"High...Low.312","FASLG","BrM","High - Low",1.25025503676035,0.0333713059748173,0.149191858932034
"High...Low.313","TGFB1","BrM","High - Low",0.833293537342321,0.0845934326039293,0.255939040252805
"High...Low.314","RPL9","BrM","High - Low",0.405015534856462,0.0510279910298552,0.192521873821811
"High...Low.315","ABAT","BrM","High - Low",0.856047780356516,0.272413885832659,0.508327431158358
"High...Low.316","ACHE","BrM","High - Low",-1.37578609708312,0.0778620298342192,0.243580008358839
"High...Low.317","ACY1","BrM","High - Low",0.0020532559004734,0.996745126412712,0.99888712883337
"High...Low.318","ADH5","BrM","High - Low",0.169926743098351,0.45832301108918,0.674656873436198
"High...Low.319","ADORA2A","BrM","High - Low",0.217813536253602,0.669718561990638,0.821285325046566
"High...Low.320","ADORA2B","BrM","High - Low",-0.302269748864186,0.560317168361466,0.747338848829908
"High...Low.321","ADORA3","BrM","High - Low",0.157742109658808,0.829212795123296,0.909861827393487
"High...Low.322","ADRA1B","BrM","High - Low",0.000976062188333928,0.998807182020819,0.999613162381168
"High...Low.323","ADRA2C","BrM","High - Low",-0.939178439568176,0.199622982942152,0.424619968277437
"High...Low.324","AGTR1","BrM","High - Low",-1.2195701756364,0.0936269296228438,0.270628253186691
"High...Low.325","ALDH1A1","BrM","High - Low",1.78246491939319,0.0658853062963654,0.222448346895138
"High...Low.326","ALDH2","BrM","High - Low",0.0256491086880086,0.957989950495052,0.977555026070443
"High...Low.327","ALDH1B1","BrM","High - Low",-0.317391239627425,0.604306099566841,0.776035316362707
"High...Low.328","ALDH1A3","BrM","High - Low",0.108680810931647,0.894123274051067,0.945557835359773
"High...Low.329","ALDH3B2","BrM","High - Low",-0.445487945348301,0.385207441362785,0.614476223610932
"High...Low.330","ALDH9A1","BrM","High - Low",0.484283014974752,0.0732549921906642,0.236409997865604
"High...Low.331","ALOX5","BrM","High - Low",-0.480616181698204,0.461202973404148,0.676890280323161
"High...Low.332","ANXA1","BrM","High - Low",0.515620097036429,0.594982846811877,0.770227569186362
"High...Low.333","ATP1A1","BrM","High - Low",0.886182839484701,0.0136783624070391,0.089588150783931
"High...Low.334","ATP1A2","BrM","High - Low",-0.139865961096807,0.856178599292039,0.923511072019709
"High...Low.335","AVPR1B","BrM","High - Low",-1.31456518029374,0.0183954104535958,0.106919548891433
"High...Low.336","BCKDHA","BrM","High - Low",-0.228730466169931,0.511899417355117,0.713716097479509
"High...Low.337","BLVRA","BrM","High - Low",0.261169875082587,0.588403945766298,0.765473554101984
"High...Low.338","BLVRB","BrM","High - Low",0.317328503480411,0.438196119121572,0.658753890663098
"High...Low.339","TSPO","BrM","High - Low",0.747247952707806,0.171620882198321,0.389832138651487
"High...Low.340","C4BPA","BrM","High - Low",-0.615123297914743,0.445174264201291,0.664673207702888
"High...Low.341","C4BPB","BrM","High - Low",-0.357715045800265,0.555690438322924,0.744095731566855
"High...Low.342","CA4","BrM","High - Low",-1.28291551556889,0.125405090907711,0.323633503375554
"High...Low.343","CACNA1D","BrM","High - Low",-0.371184884132,0.607649180721377,0.777994977695496
"High...Low.344","CACNA2D1","BrM","High - Low",-0.0829177483314522,0.904894399911254,0.951363026837089
"High...Low.345","CACNB2","BrM","High - Low",-1.3684888759215,0.0716277642154084,0.23298591522287
"High...Low.346","CACNB3","BrM","High - Low",0.436244210133215,0.221692537801737,0.451124160559461
"High...Low.347","CACNG1","BrM","High - Low",-0.334809891233325,0.4956872438756,0.701424622147608
"High...Low.348","CD3D","BrM","High - Low",-0.216427438093326,0.769600449096453,0.877768651790264
"High...Low.349","CD3E","BrM","High - Low",0.848558295863783,0.227633865994283,0.458281448447261
"High...Low.350","CHRM3","BrM","High - Low",-0.584455772208877,0.386161114471469,0.615376921227457
"High...Low.351","CHRNA5","BrM","High - Low",0.704924023258834,0.287104405696033,0.523332246853241
"High...Low.352","CHRNB1","BrM","High - Low",0.136964336139361,0.836090883758543,0.91303656730794
"High...Low.353","CSF1","BrM","High - Low",-0.236794476139284,0.732165538159854,0.858545515286206
"High...Low.354","CSF3R","BrM","High - Low",-0.744816845765967,0.371100296668288,0.602564200370166
"High...Low.355","CYP2C18","BrM","High - Low",0.163865313127258,0.810238376157016,0.899653897593705
"High...Low.356","CYP2E1","BrM","High - Low",-0.21621719783636,0.742354875855675,0.863569756843368
"High...Low.357","CYP2J2","BrM","High - Low",0.00481866710715063,0.993522016552211,0.997973781909043
"High...Low.358","CYP3A5","BrM","High - Low",-0.0672293710839556,0.923875831023586,0.961344654971087
"High...Low.359","CYP4B1","BrM","High - Low",-0.559683638062279,0.499440201419426,0.703648991544966
"High...Low.360","CYP27A1","BrM","High - Low",-0.10251766547158,0.880548513533858,0.937295419945117
"High...Low.361","CYP27B1","BrM","High - Low",-0.466488570941827,0.371927904813322,0.603210466883337
"High...Low.362","DCK","BrM","High - Low",0.463365113265745,0.0913469826275325,0.267352361288531
"High...Low.363","ACE","BrM","High - Low",0.237458572552839,0.67616525486453,0.82440642341718
"High...Low.364","DDC","BrM","High - Low",-0.620220002274886,0.364970039062849,0.597728823683929
"High...Low.365","DIO1","BrM","High - Low",-1.54155888792682,0.066865364475496,0.224105737131359
"High...Low.366","DRD2","BrM","High - Low",-1.11496420527851,0.11959155891952,0.314253551706251
"High...Low.367","DRD4","BrM","High - Low",-0.78390478970833,0.0802050771462909,0.248135565961214
"High...Low.368","DRD5","BrM","High - Low",-0.624301803614292,0.399239815618308,0.625182852732762
"High...Low.369","GABRB3","BrM","High - Low",-1.74358897653916,0.00800748752460789,0.0645137537676325
"High...Low.370","GAD1","BrM","High - Low",-0.0692148287214552,0.918154765114285,0.957651917091542
"High...Low.371","GART","BrM","High - Low",0.472901894393609,0.0560540150400483,0.20268691403729
"High...Low.372","GAS6","BrM","High - Low",-1.43325901092886,0.0608822922068354,0.212563830290399
"High...Low.373","GGCX","BrM","High - Low",0.470772294506274,0.171300174314894,0.389483087707681
"High...Low.374","GLRB","BrM","High - Low",-0.361977498008399,0.499595927505999,0.703649151898614
"High...Low.375","GNRH1","BrM","High - Low",-0.401780264862229,0.500352279639046,0.704359870411577
"High...Low.376","GRIA4","BrM","High - Low",-2.70400159772458,0.0050980570670167,0.0492174089937629
"High...Low.377","GRIK3","BrM","High - Low",0.341291029312102,0.584208658413254,0.763510715439593
"High...Low.378","GRIN2A","BrM","High - Low",-1.01687189113034,0.00652052831407295,0.0572362808522141
"High...Low.379","GRIN2B","BrM","High - Low",-0.106877759485203,0.801980787994488,0.894999299939605
"High...Low.380","GRIN2D","BrM","High - Low",-1.41882185209499,0.0733698944578015,0.236643520591584
"High...Low.381","GRINA","BrM","High - Low",0.720088244601108,0.00445163087710005,0.0450965358223242
"High...Low.382","GRM4","BrM","High - Low",-0.97131245595071,0.259401285276589,0.494417436106196
"High...Low.383","GSTM2","BrM","High - Low",0.146651071388583,0.833952699135051,0.912124311009157
"High...Low.384","GSTM3","BrM","High - Low",-0.316168236446754,0.566765925756189,0.752710774760687
"High...Low.385","GSTM4","BrM","High - Low",-0.467092602841968,0.262630155034806,0.498128507176916
"High...Low.386","GSTT2","BrM","High - Low",0.123274571198171,0.842516984110325,0.91637381278737
"High...Low.387","GUCY1A2","BrM","High - Low",0.468469807054342,0.392825502464308,0.620188415945732
"High...Low.388","GUCY1B1","BrM","High - Low",1.03599981835118,0.0929976978554706,0.269749800248982
"High...Low.389","GUK1","BrM","High - Low",2.06219494784118,0.00222934790105527,0.0289904819576634
"High...Low.390","HMGCR","BrM","High - Low",0.509549947624702,0.254558854089762,0.488649611514239
"High...Low.391","HPGD","BrM","High - Low",-0.571578364729369,0.436942022265646,0.657716687270969
"High...Low.392","HRH1","BrM","High - Low",-1.67805546045567,0.0057221678371408,0.0530944234580164
"High...Low.393","HSD3B1","BrM","High - Low",-0.0778660886085774,0.903103684182735,0.950196694139683
"High...Low.394","HTR3A","BrM","High - Low",-1.38481829426665,0.092768552299143,0.269595356598465
"High...Low.395","ICAM2","BrM","High - Low",-0.475612175170908,0.447184879712757,0.66653701972954
"High...Low.396","IFNAR2","BrM","High - Low",0.184174819818138,0.577298113194161,0.759957555086185
"High...Low.397","IGF1R","BrM","High - Low",-0.513947381447647,0.441557599620616,0.662163629983497
"High...Low.398","IGF2R","BrM","High - Low",0.816086431899555,0.011758554092784,0.0815610766882787
"High...Low.399","IL2RB","BrM","High - Low",0.455213593147692,0.53747610689197,0.731590847968346
"High...Low.400","IMPDH1","BrM","High - Low",-0.22581771897945,0.252059463036912,0.486052637889235
"High...Low.401","IMPDH2","BrM","High - Low",0.66895104528388,0.0495976896419538,0.189323786655098
"High...Low.402","ITGA4","BrM","High - Low",0.347799519407248,0.687003946710616,0.830627017066936
"High...Low.403","ITGAX","BrM","High - Low",0.916791199189848,0.0887943405899127,0.263427175160041
"High...Low.404","ITGB6","BrM","High - Low",-1.36217204226805,0.0346847841177455,0.152934529054546
"High...Low.405","ITGB7","BrM","High - Low",-0.39506173045637,0.581203848608339,0.761761461685466
"High...Low.406","KCNJ5","BrM","High - Low",0.0861346385235178,0.905124085377022,0.951405889240137
"High...Low.407","CYP4F3","BrM","High - Low",-1.26726801816737,0.0740601653393715,0.237529049311739
"High...Low.408","MAOB","BrM","High - Low",-0.123045485487111,0.872468144063379,0.93245449468653
"High...Low.409","NQO1","BrM","High - Low",0.678202712460572,0.155097627813982,0.368039827571041
"High...Low.410","NQO2","BrM","High - Low",0.142648631509447,0.729912597816352,0.85724288477592
"High...Low.411","NPR1","BrM","High - Low",-0.178497638312861,0.824218410338632,0.907265341817672
"High...Low.412","OPRD1","BrM","High - Low",-1.17942790378856,0.0709407355774133,0.231775079572165
"High...Low.413","OPRK1","BrM","High - Low",-0.527003827931406,0.323862154982717,0.559914782164756
"High...Low.414","OXTR","BrM","High - Low",0.506516809913383,0.353653948050205,0.587537710254024
"High...Low.415","P4HA1","BrM","High - Low",0.122678183777363,0.73535034823793,0.860241774648664
"High...Low.416","P4HB","BrM","High - Low",0.812802387439727,0.0151430324164026,0.095405742784582
"High...Low.417","PAM","BrM","High - Low",0.320785690710719,0.558138731684094,0.746354507384866
"High...Low.418","PC","BrM","High - Low",-0.150655085050358,0.782715145182279,0.884192808976218
"High...Low.419","PDE3A","BrM","High - Low",-0.115473940300919,0.87064729251405,0.931433480329706
"High...Low.420","PDE3B","BrM","High - Low",0.151169281104985,0.834431683645187,0.912124311009157
"High...Low.421","PDE4C","BrM","High - Low",-0.114269526329477,0.752641622321114,0.868596454170471
"High...Low.422","PDE1B","BrM","High - Low",-0.205053922382284,0.741509581161678,0.86341168994755
"High...Low.423","PDHB","BrM","High - Low",0.393465687637524,0.113918167703455,0.304725653187635
"High...Low.424","ABCB1","BrM","High - Low",-0.709300246438049,0.342122473016564,0.57757085502456
"High...Low.425","PLAT","BrM","High - Low",1.28204652831511,0.0717422717041637,0.233195720525383
"High...Low.426","SERPINF2","BrM","High - Low",0.0535343059228847,0.933235105996661,0.966177690586345
"High...Low.427","POLR2A","BrM","High - Low",0.424905338925232,0.0515965540011955,0.193677432379051
"High...Low.428","POLR2B","BrM","High - Low",0.454551172362165,0.0549319138161563,0.200390475694401
"High...Low.429","PON3","BrM","High - Low",1.13563305624439,0.221894398457502,0.4514036112288
"High...Low.430","POR","BrM","High - Low",0.403426806605145,0.185382180758779,0.40810056870947
"High...Low.431","PPIB","BrM","High - Low",0.273027401388295,0.180952715509144,0.402474424147154
"High...Low.432","PPIC","BrM","High - Low",1.17701351480977,0.0475726097454787,0.184667261470379
"High...Low.433","PPP3CA","BrM","High - Low",0.15110740749042,0.707620088136675,0.843021803034325
"High...Low.434","PPP3R1","BrM","High - Low",0.0816029842638362,0.680512113617441,0.827354173069262
"High...Low.435","PRIM1","BrM","High - Low",0.141912179634558,0.672726929029337,0.822766323538715
"High...Low.436","PRL","BrM","High - Low",0.0740959638958734,0.889744551803074,0.942728170947956
"High...Low.437","PRRG1","BrM","High - Low",-0.368594706800166,0.557270139780737,0.745478031701331
"High...Low.438","PTAFR","BrM","High - Low",1.51601983638546,0.0317036842222577,0.144567973360295
"High...Low.439","PTGDS","BrM","High - Low",0.0953481214870775,0.909041085272537,0.95304891958654
"High...Low.440","PTGER2","BrM","High - Low",-1.13598238066403,0.174872134502339,0.39430373472367
"High...Low.441","PTGER3","BrM","High - Low",-0.349957169860193,0.611998400630035,0.78161928289339
"High...Low.442","PTGER4","BrM","High - Low",-0.305297218341234,0.611643489409033,0.781451362267796
"High...Low.443","PTGFR","BrM","High - Low",-0.227072125322569,0.740523027315223,0.863110651682077
"High...Low.444","PTGIS","BrM","High - Low",0.38731486741556,0.62450344225253,0.790192261676271
"High...Low.445","PTGS2","BrM","High - Low",0.399800989707582,0.531121648309662,0.727249000704797
"High...Low.446","RARB","BrM","High - Low",-0.404854074274997,0.451511612268361,0.669917006642737
"High...Low.447","RPL4","BrM","High - Low",1.62822073917554,8.95776124163966e-07,9.94032171549208e-05
"High...Low.448","RPL5","BrM","High - Low",0.634636320900037,0.00845409979337283,0.0666096176198946
"High...Low.449","RPL6","BrM","High - Low",1.0976986449582,2.08145981440956e-05,0.0010988536907015
"High...Low.450","RPL7","BrM","High - Low",-0.581365023540779,0.0126652654977394,0.0854325285985411
"High...Low.451","RPL7A","BrM","High - Low",0.069503963383288,0.695625039695481,0.834845526751289
"High...Low.452","RPL12","BrM","High - Low",0.390668487798351,0.05819847053067,0.20664888394012
"High...Low.453","RPL23","BrM","High - Low",-0.237639267021794,0.295228169655778,0.532127880414816
"High...Low.454","RPL18A","BrM","High - Low",0.685603322073053,0.00269659642347938,0.0330924420741022
"High...Low.455","RPL19","BrM","High - Low",0.278215452628239,0.222781170498469,0.4523864295055
"High...Low.456","RPL21","BrM","High - Low",0.126118304541562,0.499022896259621,0.703468797369463
"High...Low.457","RPL17","BrM","High - Low",1.25566767090204,3.90952962256502e-05,0.00175302305832323
"High...Low.458","RPL24","BrM","High - Low",0.401227476512927,0.0632361498779295,0.217130342450971
"High...Low.459","RPL26","BrM","High - Low",-0.340378418124384,0.146538742010476,0.355176195552072
