feature	X1814	X1934	X1830	X1867	X1861	X4837	X6602	X9226	X1815	X17244	X1871	X4584	X4725	X2303	X8002	X1949	X4758	X4742	X1836	X4761	X1812	X15342	X15106	X4749	X1855	X14874	X10068	X17248	X4811	X4987	X4862	X1844	X8007	X2318	X4868	X4933	X4608	X4540	X2301	X2295	X4925	X1877	X15286	X1790	X4037	X4198	X14809	X13976	X4826	X15078	X4938	X4581	X15271	X4285	X4532	X15234	X4820	X15300	X4874	X14027	X5075	X9286	X4699	X5089	X14993	X1965	X5082	X5090	X4041	X15254	X4951	X15249	X15132	X8071	X2290	X15346	X4577	X4910	X4575	X4914	X5087	X4262	X4557	X4753	X5117	X15236	X15452	X5792	X4716	X4714	X9712	X15120	X2328	X14546	X9262	X4964	X6754	X15126	X14853	X4705	X4959	X15265	X4871	X2325	X15154	X14987	X5825	X4936	X4721	X4644	X4768	X14963	X4652	X4940	X15143	X5045	X4815	X5190	X4993	X5043	X4552	X25431	X15124	X14797	X4121	X6747	X4046	X3813	X49188	X15350	X14837
SRR1803320	3712608	198401	0	0	98725	23297	5019	882	0	60	123850	0	0	45557	0	166150	0	0	432146	0	51139	134837	92461	1578	2903	35688	0	0	4933	0	0	1187642	0	364237	730	54745	3120	0	92205	197717	3685	205216	11993	75116	0	2425	0	171864	0	15133	9461	372	1833	0	131	52690	0	0	27923	6507	0	0	0	1655	0	110379	4057	14407	0	109030	59943	37683	0	0	62536	6550	3872	32766	3043	82430	148283	0	1367	0	7348	1850	8555	31093	0	155	0	3455	17101	549	23442	7904	1200	0	0	830	0	0	3822	1602	9533	0	3731	2087	14912	0	2162	0	5333	40048	6875	2096	0	3203	55532	3782	0	0	1257	0	264	0	0	0	304	0	0
SRR1804618	658899	481626	1035933	352736	35990	26582	47033	280887	635895	0	1024296	66	1069	31282	0	222308	80	0	3709895	0	901082	392853	563617	0	37207	169080	0	0	0	0	504	933275	63	0	0	393982	3167	17926	397225	556385	318121	110199	217697	130214	0	21964	975	16877	9094	31496	987	3761	9863	0	1156	34156	11120	28692	15089	0	52149	0	0	576	16762	0	32466	30946	0	128022	466912	74150	5459	0	197468	17911	915	1233	19867	142390	26833	312087	54137	0	121120	0	6711	29755	5976	37410	13705	2118	0	5441	35405	185147	0	700	207	2317	0	1036	4004	0	13124	43119	544	7628	70681	111981	5867	0	0	876	0	0	0	0	106879	36	331	618	3954	2018	1375	769	2441	1134	0	0	0
SRR1804557	3532936	92687	1066616	281215	29486	3985	3298	148283	0	3846	160283	790	0	0	0	644793	0	0	1285953	0	0	232107	157453	0	17313	148567	0	20	2539	0	0	127915	0	446450	3809	390991	0	4838	148242	0	56601	225884	67183	82853	0	1881	0	396991	2508	22264	1324	2698	3581	80629	277	21860	3030	27301	63693	809	8608	0	0	3921	2892	448749	25650	8247	0	75177	0	134366	0	145	299207	9108	0	131579	8387	117379	31543	18527	41380	0	16365	0	8663	21339	4351	0	0	0	0	601	0	49051	3598	859	1945	3271	3039	794	0	95	3945	24373	0	50451	5070	78876	8590	0	47452	0	3536	0	0	6168	71922	8109	0	0	216	132	0	0	234	0	3224	169	86
SRR1804541	3371835	0	0	0	903402	10415	761	0	0	0	2389129	0	1427	0	0	508264	1272	0	995584	0	0	384398	83444	2973	0	31465	0	54513	5297	0	0	41822	0	0	3305	301571	36249	6349	0	0	9514	718679	171033	0	0	0	0	51383	8566	45775	417	2266	27863	135427	3447	0	9167	70408	16262	0	0	0	619	19403	3896	0	49588	3257	0	0	30045	1687	4910	300	0	289881	733	4763	3444	127721	0	0	0	0	0	0	0	0	0	0	468	0	26550	38	0	8396	0	8190	3647	17676	3730	0	0	0	27643	0	111060	1338	12266	81963	3132	2599	2242	165948	0	0	0	11599	110519	0	0	0	16119	1508	2255	6830	0	211	599	1087	0
SRR1803864	350163	147791	0	58800	171203	32161	62744	0	0	0	429438	20143	319	268178	545	73308	19290	15747	480269	509	298678	102572	113161	0	0	240399	6309	0	27556	29951	42924	0	387	34754	2505	2053503	404059	9961	0	64343	9402	0	13695	17800	1392	0	30700	1708073	48330	158709	1324	68986	348960	0	8633	0	301185	1379362	40049	0	1693	0	5840	1988	4743	0	86456	566	1578	0	0	107000	36653	894	0	0	0	1942	84382	40734	4401	0	5435	0	486372	0	6883	62902	0	0	0	22409	0	9079	20367	238827	11129	11405	99012	0	4840	0	0	191	3675	0	181	145500	12148	11503	0	3441	0	7970	6228	86801	676	0	0	0	4247	12707	91	0	28580	29783	5609	12431	0	134	0
SRR1803862	2679239	0	798437	0	353912	21362	5528	0	0	2847	3152205	0	0	101459	0	224779	0	0	1980619	0	0	222666	97701	0	100359	193843	4941	2482	16453	0	0	0	193	264494	0	69033	7032	5913	255428	913394	0	229674	46473	76111	0	5817	0	45079	1155	28349	0	335	1049	0	847	0	1757	24872	16506	3225	0	0	0	2220	2913	458189	64234	31929	0	145805	36826	85251	0	0	123498	8139	3163	1966	9709	119465	1389	99483	0	0	0	29973	0	46914	3365	8482	596	0	13632	910	3425	18019	2144	582	0	622	0	150	3692	0	17560	73805	0	58619	10859	123558	0	0	11047	0	8334	0	0	0	49430	2137	0	0	2688	0	0	0	0	0	3514	771	0
SRR1031109	55446	22397	542	7174	38587	843	0	0	1817	3499	674	0	0	19555	0	37090	0	0	47545	0	0	45298	38923	0	0	7959	0	0	215	0	0	0	0	57000	0	16576	1387	0	17613	19534	13542	10492	13164	29108	0	0	0	81396	0	14279	0	1499	551	3498	0	0	1108	1815	0	0	5468	33183	0	0	0	26379	31654	2468	0	23821	19172	7500	0	0	10217	0	0	4153	920	26632	6326	16303	0	0	24224	0	0	0	0	0	0	0	2261	1142	555	2257	387	316	0	633	766	626	0	9467	1170	0	0	152	0	0	0	0	0	2066	2307	0	0	0	145	1182	0	0	200	0	0	0	0	233	0	0	0
SRR1804184	768	180914	0	0	0	10956	12908	517175	2918702	0	925247	5073	4306	0	0	0	14266	0	1916746	0	0	144796	34653	0	0	53945	0	0	0	15807	463	869434	0	1311400	0	236808	0	0	745607	57180	69156	402632	0	85350	0	125171	303	141892	0	57412	0	0	25933	0	80	0	12482	0	0	10340	0	0	2208	6877	1570	0	0	0	47565	0	0	15749	7929	0	0	0	0	0	1852	267430	0	0	60627	0	0	42128	0	74493	0	4823	0	467	0	2646	0	28194	0	55744	0	0	0	3700	265	23284	1443	0	0	77779	14990	19249	0	0	0	0	18446	0	0	0	135996	0	0	0	333	44	1174	0	961	0	2526	0	0
SRR1804171	2839200	297251	425068	26610	4063	16876	14536	0	0	2398	211145	0	0	383116	0	1123911	0	0	76100	0	288098	549475	162154	0	0	33628	171	572	3131	0	0	142462	0	845894	15534	279699	8774	346	318528	371517	18253	282014	23501	174155	0	35264	0	913	4944	103154	1052	2433	9191	0	0	0	2949	23216	14381	0	12239	0	0	383	878	287173	10185	905	0	172385	2864	95645	7071	0	117561	7736	1815	212505	5250	56577	11505	0	0	0	0	21639	53165	1492	0	0	0	1749	46125	10409	21753	2551	2914	0	1650	1974	0	0	499	478963	3937	0	0	2020	21954	0	635	1042	0	17885	10916	1585	0	656	247619	0	217	0	5226	1093	2321	0	1485	0	0	0	4301
SRR527881	2863543	149533	0	172840	32796	815	0	0	0	0	0	0	0	959	0	0	0	0	98228	0	0	2077	4542	0	0	0	0	624	0	0	0	0	0	0	0	6337	310	0	0	0	0	19161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	501	0	0	1728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	477	0	0	0	14427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1804119	0	357687	0	385284	1021138	9685	2595	828154	2844860	0	286169	14280	0	0	313	0	0	0	0	294	1398611	333773	29610	16378	5961	28500	0	0	3532	0	0	0	10249	259324	0	258001	21812	870	151679	93217	0	0	0	51533	0	0	2965	25420	271	140186	194497	7865	13651	45224	671	0	2820	151331	2701	0	0	0	736	0	2128	0	95390	3154	686	0	33662	0	49354	6592	0	0	3499	4432	36597	70756	0	1544761	0	0	55036	0	15610	110676	5466	0	10019	985	0	5604	0	9939	0	0	4468	0	0	0	4451	10920	53648	0	0	91901	43990	13999	0	1854	0	3486	20325	6200	0	0	94748	0	0	0	3218	1675	4135	2289	4863	0	0	3148	696
SRR1803355	2744495	214976	145494	65971	386379	74395	12137	0	85998	0	130017	4054	372	203810	146	503123	0	0	921861	548	0	127922	78101	0	0	211626	0	2464	9560	0	437	65922	0	294741	28467	1385033	251656	2679	74191	0	95642	756553	133747	0	0	0	0	644	20940	112252	9056	28888	33616	0	11130	0	18303	215179	17043	0	72619	127859	2247	479	4698	0	0	13842	0	121027	11594	53892	20074	0	0	0	27178	6867	35381	34030	0	0	0	18690	0	0	33534	0	20145	2106	0	4243	0	4174	2362	47072	0	0	992	9846	17887	0	0	0	14304	0	0	7123	9871	53	8863	0	2151	148975	5275	0	0	0	4453	0	2582	0	4111	0	1355	4705	3957	1388	0	0	1537
SRR1804769	1125	258145	0	1016644	834951	857	2182	0	2279035	1122	1907041	2531	0	0	0	2702322	0	0	292661	0	0	14184	99468	12627	0	1547	0	5120	0	0	0	262287	2112	783342	974	15982	6976	0	173111	552092	15783	0	5004	53506	0	0	0	25909	0	92719	15829	7258	3903	614	0	0	0	18371	0	0	0	217335	0	0	0	0	0	0	0	253268	22693	311	10065	1014	148649	0	36813	9069	7450	301	0	0	0	893	7732	0	364	0	0	0	2468	1813	0	0	2844	1185	0	0	1095	0	11290	15451	476	59747	0	0	0	667	0	0	0	0	0	17348	10499	3733	0	0	814	0	262	0	1308	0	621	0	0	0	0	0	443
SRR1803344	0	304358	0	0	0	76467	7232	0	0	1537	0	12067	0	2011488	0	0	0	685	0	0	0	34683	53194	0	270642	94287	1363	39830	2912	2688	0	0	0	0	598	70227	11611	0	679734	53884	3053	0	265017	0	0	162	0	2030	0	2070	1097	414	38083	264982	2934	0	3983	701	1196	0	0	0	0	1045	0	0	0	0	137	109102	0	1942	12909	0	0	0	18738	38654	11166	4046	0	19002	1016	0	1015	1629	0	0	0	0	0	2638	0	9373	0	2078	604	0	1613	0	12538	307	1417	0	0	0	952423	11711	14904	9326	0	0	0	347	0	30768	0	0	4751	169	282	0	0	904	3953	11757	805	0	12218	0	0
SRR1804623	2568910	0	0	1300395	338244	42810	8193	0	0	0	0	92909	0	147208	0	0	225	0	2186799	0	0	36308	0	22897	0	11647	960	0	12538	0	0	0	0	0	0	164167	151381	0	0	0	0	0	3619	0	0	0	3008	0	56368	14428	0	9722	274	0	2680	0	270	22986	17105	0	0	0	0	113463	827	0	0	0	25445	0	0	0	16874	65	7136	0	4636	0	2005	110657	0	0	0	2975	0	0	0	0	20590	0	3087	910	0	0	68263	11158	0	0	0	6510	0	0	0	0	0	0	15319	0	4236	0	14924	0	0	0	4615	0	462	0	0	0	0	0	0	0	980	247	0	0	0	936	0
SRR1803917	915798	611602	490376	5311	0	6262	5887	0	718786	21942	2549112	0	0	256663	0	469968	0	0	694157	0	0	138119	72331	6427	0	145565	0	1740	1275	0	0	1282	0	459588	0	192234	1949	8161	38815	23956	0	419876	14017	41053	0	0	0	53116	0	16824	0	0	1837	92648	585	1876	0	6970	19127	0	0	0	0	310	0	182238	0	7030	0	62030	0	22293	4110	244	135851	51321	13910	2328	3861	1959	283	306283	0	0	5478	4724	0	8968	0	1632	20	1158	84051	38	0	18426	2212	0	1245	2706	16711	0	773	0	4285	2815	6603	2622	2950	47096	362	0	25213	0	4729	12780	0	0	56731	0	1269	0	955	0	0	0	0	0	0	0	0
SRR1803333	2536081	211885	565531	0	114610	42922	5400	52318	0	11824	90122	0	0	193638	539	441162	0	0	590746	0	953026	578434	186485	9956	0	148950	0	468	19048	0	0	430	326	493412	4055	22348	14656	1866	138855	182368	0	156259	118734	238391	0	1762	0	422392	7028	1819	1774	1829	4452	143968	11599	13943	4635	43993	342	6807	0	0	0	17695	356	142846	81994	25715	0	66410	1639	88996	0	620	52067	16470	17807	125355	15015	7946	0	2174	0	0	0	3040	1829	25790	1014	1097	1672	0	16481	4972	82935	55855	5726	187	17337	6887	275	81	14425	701	0	16058	0	30350	7793	58835	1098	0	0	12700	3622	12630	5475	10975	29896	540	450	0	0	888	0	0	0	3450	2137	0	0
SRR1031102	479704	36196	114812	0	13497	14797	227	33	0	0	37172	0	0	0	0	80892	0	0	66287	0	0	55277	16531	0	0	4584	0	0	1218	0	0	11289	0	218754	0	2798	3363	0	21599	33948	60340	0	24418	16546	0	0	0	4349	0	10454	594	2171	0	0	1531	0	0	6649	2653	0	4130	0	0	1306	2702	0	2668	0	0	0	1716	0	0	0	26549	4339	0	0	0	4746	1733	15642	2400	0	8369	0	1409	0	0	0	0	2849	2389	1207	8863	1830	0	0	0	0	0	7756	5150	0	3447	0	46361	241	1799	3200	0	0	6632	17285	2367	2171	0	1044	6173	0	0	0	44	0	0	0	0	0	0	608	0
SRR1803883	2413505	328742	0	0	0	995	26	0	7434	0	0	0	0	17879	0	0	0	0	144619	0	0	19703	416	0	89528	369	960	2227	0	0	0	0	0	0	0	37378	0	0	0	162796	60374	524424	0	19640	0	0	40	45474	0	14776	0	0	1665	7221	0	0	0	12580	0	5179	12870	0	0	1408	0	135621	4942	0	0	0	0	89	3726	0	0	0	0	4121	0	0	321	8454	0	0	0	0	0	0	0	0	0	0	0	11121	0	0	0	0	985	0	0	0	0	0	0	0	0	1332	932	350	0	0	0	9632	3390	0	0	0	94	0	0	0	0	0	0	43	0	0	0	0	0
SRR1803339	2397436	14870	67148	87658	19535	52337	8545	898	0	0	0	0	0	26908	0	139827	0	0	21621	0	0	83716	102034	1444	0	79328	0	0	1397	0	0	0	0	157294	0	3074	480	0	9960	79983	28452	0	49430	7573	0	0	0	60532	0	31995	13484	0	4160	112126	736	10116	0	4669	0	439	754	238433	0	173	0	0	3795	7650	0	103228	3874	14849	1638	0	0	346	0	0	0	6116	5056	103631	0	0	1026	0	0	5051	0	0	8159	141	9698	1177	0	8723	0	1624	1286	0	1211	0	0	0	1323	0	45467	2090	355	1993	0	0	0	0	13519	2757	0	244	60017	345	399	0	525	0	0	0	0	0	974	0	2368
SRR1803365	2285860	153445	0	47869	0	46957	2583	125753	0	7587	2289235	0	0	683492	0	0	0	0	762238	0	0	141546	156227	213	84153	69441	7795	8255	7223	0	0	0	0	486025	5314	301640	13988	27388	0	201163	0	1504972	231017	160414	0	2991	988	8684	1444	24843	2643	15272	16708	93696	7104	1145	5926	7461	16712	0	0	0	0	0	4984	0	32719	30023	0	86797	79712	1414	3759	0	37271	119599	21481	1681	8837	188556	53806	0	0	0	0	0	0	42653	23314	6349	1642	0	0	1811	0	304687	0	601	11047	6456	2323	0	100164	14417	1799	21	0	20991	4361	196929	550	0	62397	56415	2385	25816	0	9825	35693	226	0	0	3587	2088	2318	1535	0	0	0	3375	126
SRR1803892	896899	0	0	250510	4563	4991	11847	452533	0	6154	1161049	362	0	0	0	167005	0	0	2260605	0	0	240383	3620	0	105968	10541	0	0	0	0	0	342896	0	0	0	6365	2595	0	0	0	27547	0	0	0	0	57946	0	2680	383	130036	204	0	20446	133656	0	0	2767	0	426	0	0	0	0	0	0	0	28578	7347	131	0	4326	2703	142358	447	0	0	0	0	0	68	0	0	0	0	125013	0	0	17152	0	438	186	0	0	931	0	16866	0	0	3841	0	0	3907	0	0	41313	0	6678	3495	19381	6721	0	996	0	4125	0	0	0	0	0	1590	0	0	2334	0	0	167	40	295	2871	533	1152
SRR1804323	710294	572963	1466860	0	0	65637	1562	0	2252836	0	2112185	107194	7247	994426	3663	0	36300	7209	0	4637	0	0	48051	0	0	179441	0	0	708	86554	20798	300371	0	269030	55421	0	105012	38042	0	0	0	0	158314	0	1321	0	13140	103197	43442	699030	0	0	589682	0	18616	0	12171	17344	0	11322	0	0	15029	38084	2356	431376	0	0	9989	0	0	39231	233545	0	0	0	0	0	10242	0	0	0	0	94297	0	0	0	118091	0	0	0	0	0	8138	0	337947	0	16678	11614	0	0	0	0	0	37749	0	0	47864	29353	0	0	5031	0	0	45100	0	0	0	0	0	0	0	18668	0	12522	14077	5511	162	0	0	1529
SRR1804148	2195748	226039	0	2243	620187	189404	18027	69117	641101	381279	1467478	0	0	102143	0	0	0	0	386975	0	952027	457533	393176	0	12655	967054	0	16122	25857	0	0	0	0	1217664	3025	0	31129	0	98678	798309	4455	1377203	41584	66728	0	0	0	174456	0	1211	976	0	18283	0	0	114680	167	9299	0	0	7073	22667	0	887	0	1260503	21535	6424	0	162450	0	206546	0	0	82990	16850	3466	88189	9565	9031	14871	117247	0	0	40703	52813	0	0	0	810	0	0	2865	3037	1343	35026	756	0	0	6718	0	0	0	7145	0	4099	0	2490	5101	678	0	0	2156	2403	1970	1773	9231	0	7623	5650	1490	0	0	0	0	6275	0	0	4109	0	0
SRR1804086	469549	0	2141198	0	16789	41507	899	67971	0	0	271437	13539	0	331627	0	135015	0	0	1068084	0	1098447	307633	36559	0	0	212066	0	0	23933	5394	963	0	0	0	20827	155667	641535	3117	0	0	0	0	80259	58409	0	77278	5529	6447	31519	96909	0	39775	123411	0	9836	0	16321	114814	15818	2000	0	0	1984	0	0	330467	32809	0	9591	239711	11048	48751	73708	0	41035	0	0	0	19981	1706	0	0	17804	0	0	0	87211	58516	0	0	0	7108	0	0	361	40741	0	191	4515	284	33490	0	0	296	12493	0	0	1068	9641	8838	1928	0	0	3382	5168	0	0	16663	7253	1237	0	0	3974	9746	4014	549	0	2776	0	484	0
SRR527904	1118640	1704	0	0	53900	3672	0	0	0	11531	2125124	0	0	0	0	0	0	0	77118	0	0	8571	0	0	31776	485	0	0	0	0	0	0	0	0	0	7630	997	3840	0	0	3910	0	414	0	0	0	0	0	0	4646	0	1733	0	6850	0	0	0	5134	0	0	1181	0	0	0	29	0	1870	375	0	0	4038	0	0	0	0	1387	0	0	0	449	13230	1022	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	1310	4024	0	0	0	2085	0	0	0	0	0	556	0	0	0	0	9753	2730	0	0	0	0	0	0	0	1144	0	0	0	0	0	0	0	412
SRR1803903	1392675	152047	0	0	184022	4646	721	0	0	1147	1901930	2178	0	0	0	82122	0	0	741281	0	1195455	6329	7433	0	0	2355	990	0	53	0	0	0	0	159793	0	9989	16796	0	36980	44533	3302	0	0	34751	0	0	243	0	1784	61202	0	476	944	0	0	0	1263	0	0	684	0	52382	0	1367	0	174638	0	0	0	0	0	0	13175	0	0	0	0	0	0	0	0	0	0	2339	0	0	10658	13794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4951	0	0	0	517	0	0	0	0	0	2167	0	0	0	0	0	0	0	1948	0	0	0	0	0	0	0	0
SRR1804648	0	621046	0	682306	120394	19133	14455	44896	1730296	47014	6838	0	2176	575924	0	0	0	0	1661511	0	0	24920	599763	0	1054415	243873	1688	6215	4208	752	0	188472	0	1411107	16998	7013	24629	820	0	414857	7925	1881022	33387	13642	0	1420	360	1342386	4225	51232	665	3619	33857	83118	14526	27808	5514	22192	2535	0	5346	0	0	519	262	0	7575	0	0	145687	0	461749	20744	421	147056	4238	1248	1470	2180	6954	0	228305	15131	0	18484	0	6627	0	0	0	0	0	0	8928	2037	9186	0	0	0	0	0	6920	0	61462	6724	1166	0	623	1395	4691	0	871	0	27854	11620	2147	0	0	2074	0	0	0	437	2580	1588	0	0	3507	9767	0	0
SRR1565470	815487	0	31021	0	235735	0	0	0	0	0	1870031	0	0	212557	0	109623	0	0	350502	0	0	11281	11333	223	0	9810	1762	0	0	0	0	0	0	151929	821	7950	8104	0	0	0	0	0	4548	0	0	0	0	736	0	5465	7359	2297	0	0	0	0	322	2038	0	0	0	0	0	971	0	0	3001	0	0	4251	2413	0	0	0	0	1027	0	7533	0	23673	0	12010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2102	2460	0	0	0	0	0	2369	0	0	25005	715	1060	6990	0	0	2434	0	928	0	0	0	822	0	0	0	0	0	0	0	0	0	0	0	0
SRR1564310	556200	110119	0	0	0	3256	0	0	0	0	1860068	10199	0	0	0	0	0	0	0	0	0	1654	0	0	101855	0	999	0	0	0	1508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1329	9337	0	0	0	0	0	0	0	0	0	0	0	0	0	2086	0	0	0	0	0	0	0	846	15405	0	0	0	0	0	0	0	0	0	0	13431	0	0	0	32663	0	0	0	0	0	171	17324	258	0	0	0	0	0	0	0	0	1626	1205	0	0	1058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1565849	0	17405	0	34146	58575	4377	235	0	1857106	0	348616	0	0	246468	0	391438	0	0	117276	0	0	33493	18581	0	16687	20002	0	0	1747	0	0	65400	0	257724	0	0	0	0	55880	191197	1946	0	11649	19349	0	427	0	17629	0	7069	10998	0	816	0	0	390	281	3074	5921	60762	0	0	0	0	428	0	9627	1701	0	16512	0	9178	0	0	0	148	820	8402	1126	3244	0	0	1591	0	0	0	0	24797	0	0	0	2277	0	0	0	2108	0	0	2925	0	941	0	449	0	0	0	12674	0	9344	4766	0	0	0	3129	1936	0	0	0	10887	0	0	0	90	0	2739	0	0	0	0	0	0
SRR1179027	1792838	93238	682432	0	304622	2453	1920	4428	0	0	875283	0	0	0	0	708114	0	0	685017	0	0	119983	81483	962	20030	38364	0	0	0	0	0	0	0	349656	0	138161	3004	0	64067	51832	22712	0	36863	39344	0	0	0	372408	0	12796	0	0	6818	13444	0	0	2116	192512	2959	10188	20835	0	0	2627	0	0	13781	0	0	0	22456	899	5171	0	172747	46175	0	5539	1138	213066	4412	590594	1240	0	5590	0	785	901	0	0	2047	0	0	421	0	4107	0	1991	0	0	0	0	14490	0	2581	282	29982	2050	9242	46714	0	0	2045	9535	11838	6743	0	0	14476	0	0	0	1446	0	0	0	0	0	0	1062	1395
SRR1804607	1124	55872	0	36587	297333	44291	43525	99658	1787043	0	344643	1941	3496	79828	0	414976	1897	0	1369220	2016	0	1174679	303816	54502	113213	178254	669	0	1142	2202	0	0	0	300779	15033	1007383	354573	3154	469960	271510	23463	0	474332	76073	0	516	304	77903	0	42972	14033	4072	101554	0	949	83583	4685	86253	16248	465	56975	0	0	8104	35955	0	285861	29579	995	687305	148525	29725	23089	0	0	15436	11441	18531	46369	436788	44666	437370	0	2406	0	6640	30135	0	12482	0	512	0	0	8798	0	117755	0	3080	5738	36249	64994	27994	2044	0	8230	0	288755	39356	118262	45317	6399	6699	3431	22503	5070	0	0	44569	53893	2261	6772	4314	5225	3530	10481	2030	10015	2140	5101	9521	3313
SRR1803918	39151	26438	0	0	0	7473	719	0	17404	0	259327	0	0	1702354	0	53569	0	0	1775065	0	0	587128	108945	738	24842	691799	0	169862	8462	9057	0	0	0	0	2232	80647	56657	1621	286199	12774	39469	0	62557	0	2096	54335	0	493983	31217	0	0	15401	57351	0	4818	0	5224	177609	1460	0	3890	0	2365	11198	655	0	7180	83	8417	0	3376	372453	659	2932	0	96492	13623	0	5104	10122	6546	14344	0	0	0	0	61596	0	0	0	0	10647	0	27073	0	32310	38864	0	47548	670	2649	0	5354	0	0	0	303355	4239	21212	154986	2364	36404	0	3126	185	1243	289	679	720573	0	0	0	0	1259	19706	3427	2386	4763	1002	0	1803
SRR1804697	672932	135669	1568838	635365	86854	10103	15333	0	1144961	2252	1772340	0	0	588894	0	1111136	0	0	1384095	0	7621	326900	378829	2296	17452	106654	0	541	7184	0	0	0	0	799913	942	664715	20036	0	216856	379735	127780	399410	65990	209780	0	418	0	497650	615	7298	1059	1939	11369	89492	0	0	6857	25728	1747	62248	34541	187217	0	12330	89	9868	31513	1125	111	133011	118365	26946	0	0	86689	13399	1562	517	5904	146053	12933	37861	788	0	49884	22055	1296	38707	5464	4972	687	824	34339	657	10348	169857	0	0	955	3867	477	2089	36013	1725	6657	0	42426	11674	15466	7343	2278	0	0	34595	8649	9492	0	1274	91909	0	0	0	655	0	0	930	0	0	695	408	0
SRR1803920	3221	96775	0	181723	69714	0	0	0	1770226	0	224014	0	0	45314	0	0	0	0	333664	0	0	3090	4976	0	92563	479	0	0	0	0	0	108982	0	195065	0	1956	784	0	6161	33318	0	0	0	31507	0	0	0	0	0	3083	1300	0	0	0	0	0	0	1055	0	0	0	0	0	6592	0	0	0	0	0	13461	50427	0	0	0	0	0	0	0	0	9039	0	1514	3677	0	0	0	0	0	241	0	339	0	0	0	311	0	0	0	0	0	0	0	0	1128	0	0	1369	0	3378	0	0	0	0	29006	362	4410	0	938	1016	0	0	0	0	0	0	0	0	0	0	0	0
SRR1565741	1734763	21374	0	725623	267612	1350	0	0	0	0	291189	0	0	198139	0	0	0	0	423549	0	0	40893	1063	0	26039	4190	0	1175	0	0	0	0	0	170133	0	35261	700	812	36945	9378	0	0	262	0	0	0	0	0	815	14540	0	0	10047	0	298	0	0	589	2179	281	0	0	0	0	0	0	11572	12030	0	13821	0	0	2247	0	2025	1559	1980	2492	0	41686	0	3188	0	0	0	0	922	788	0	0	930	0	0	0	0	2151	2022	0	0	0	0	0	1388	3313	0	0	0	7726	7014	0	0	0	0	14074	2331	1579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1804288	0	0	0	141154	158530	13386	14319	172582	1711256	0	76304	0	0	677207	0	774909	0	0	924253	0	0	141235	80427	3176	185224	534646	2925	11561	20336	2575	0	0	5110	249394	1568	496397	49804	27477	0	0	0	0	61120	122915	0	31929	4796	21498	7477	72449	0	30619	36270	0	5986	78259	19006	26834	401109	1934	0	0	0	9002	119	0	58139	0	0	0	10764	35114	4154	4358	0	0	0	16560	19194	101748	0	67369	0	0	14665	0	0	0	26493	0	0	0	0	0	0	40693	0	19593	24759	10114	0	5307	0	0	6886	0	343625	2111	25771	0	0	0	0	5087	49490	0	864	0	22699	0	0	2272	6570	0	502	435	2831	1311	4601	0	0
SRR1804472	954968	59555	143714	354961	92010	12164	3552	0	0	12564	140660	0	0	38662	0	385764	0	0	213990	0	429747	191857	388182	0	0	138703	0	1857	3926	0	0	8282	622	507730	1493	78233	13519	695	92122	343670	3022	182448	16927	139646	0	3165	0	30234	2693	1744	0	11694	14718	0	602	3822	1980	68938	5850	0	0	8534	0	33426	0	430949	7897	460	0	479809	0	62542	0	188	0	5943	6935	263232	3243	63997	0	0	1414	0	24167	3810	0	0	0	0	971	964	74296	4143	0	31812	1254	0	1451	0	1057	3270	5094	98445	0	83	0	161608	5080	6034	0	0	0	1673	0	10884	0	0	42785	487	0	0	0	0	0	0	0	0	0	0	0
SRR1804204	1405611	295837	1610502	0	95095	763	3312	0	0	0	406271	1773	0	0	0	348317	0	0	164227	0	0	134355	11317	37520	270565	751	0	0	24880	0	0	0	0	0	0	60537	20963	97	0	0	17094	292957	15142	151676	0	0	0	0	0	12195	215	1734	0	0	0	0	11245	1857	0	0	0	82510	0	5871	0	384231	0	718	0	48467	100906	1227	2394	0	0	0	0	0	2423	2994	0	925	3185	1104	0	0	1561	0	12089	0	10248	4616	0	227	0	4569	0	0	0	0	0	0	0	0	0	0	161822	0	14114	0	3309	0	0	57947	647	3897	1125	4466	3181	0	5760	0	571	0	0	0	0	0	0	0	370
